case,event
124,k
124,ad
124,ai$1
124,al$1
124,d$1
124,z$1
124,n$0
124,c$0
125,q$1
125,ak
125,ah
125,j
125,w$0
125,s$1
125,h
125,d$0
125,ai$0$1
125,ac$1
125,am
125,aa
125,ab
125,aj$0
125,ac$0
125,q$0
125,z$0
125,k
125,ai$1
125,y
125,n$0
125,z$1
125,d$1
125,n$0
125,c$0
126,f
126,aj$1
126,a
126,s$1
126,i
126,am
126,aa
126,h
126,s$0
126,q$0
126,ai$0$0
126,ab
126,ac$1
126,p
126,al$0
126,o
126,w$1
126,z$0
126,k
126,ad
126,ai$1
126,al$1
126,z$1
126,d$1
126,n$0
126,c$0
128,aj$1
128,f
128,s$1
128,a
128,h
128,ai$0$1
128,s$1
128,ac$1
128,am
128,q$0
128,aj$0
128,aa
128,al$0
128,p
128,ab
128,o
128,w$1
128,z$0
128,k
128,ai$1
128,ad
128,al$1
128,n$0
128,z$1
128,d$1
128,c$0
129,ak
129,w$0
129,a
129,ah
129,d$0
129,s$1
129,aa
129,h
129,am
129,aj$0
129,ab
129,q$0
129,ai$0$0
129,ac$1
129,z$0
129,k
129,ac$0
129,ai$1
129,y
129,n$0
129,n$0
129,z$1
129,d$1
129,c$0
130,ak
130,n$1
130,q$1
130,w$0
130,j
130,d$0
130,s$1
130,h
130,s$1
130,am
130,q$0
130,aa
130,g
130,ai$0$0
130,p
130,ab
130,al$0
130,ac$0
130,o
130,w$1
130,z$0
130,k
130,ai$1
130,ad
130,al$1
130,n$0
130,d$1
130,z$1
130,c$0
131,j
131,ak
131,q$1
131,s$1
131,w$0
131,aa
131,d$0
131,ab
131,n$1
131,am
131,h
131,g
131,s$0
131,ai$0$0
131,ac$1
131,q$0
131,al$0
131,p
131,o
131,w$1
131,z$0
131,k
131,ai$1
131,ad
131,al$1
131,d$1
131,z$1
131,n$0
131,c$0
132,q$1
132,j
132,ak
132,s$1
132,w$0
132,h
132,ai$0$1
132,aa
132,ah
132,ac$1
132,d$0
132,ab
132,s$0
132,aj$0
132,am
132,q$0
132,p
132,al$0
132,o
132,w$1
132,k
132,z$0
132,ai$1
132,ad
132,al$1
132,z$1
132,n$0
132,d$1
132,c$0
133,ak
133,ah
133,a
133,w$0
133,h
133,s$1
133,aa
133,ai$0$1
133,ab
133,ac$1
133,d$0
133,am
133,aj$0
133,s$0
133,q$0
133,al$0
133,p
133,o
133,w$1
133,k
133,z$0
133,ai$1
133,ad
133,al$1
133,d$1
133,n$0
133,z$1
133,c$0
134,f
134,aj$1
134,a
134,s$1
134,s$1
134,h
134,am
134,g
134,ai$0$1
134,ac$1
134,aa
134,q$0
134,p
134,al$0
134,ab
134,o
134,w$1
134,k
134,z$0
134,ai$1
134,ad
134,al$1
134,z$1
134,n$0
134,d$1
134,c$0
138,aj$1
138,a
138,h
138,f
138,aj$1
138,s$1
138,s$1
138,ai$0$1
138,ac$1
138,aa
138,am
138,ab
138,q$0
138,p
138,al$0
138,o
138,w$1
138,k
138,z$0
138,ad
138,al$1
138,ai$1
138,n$0
138,z$1
138,d$1
138,c$0
139,ak
139,w$0
139,ah
139,a
139,h
139,s$1
139,d$0
139,am
139,aa
139,ac$1
139,aj$0
139,ai$0$0
139,ac$0
139,q$0
139,z$0
139,ab
139,k
139,ai$1
139,y
139,n$0
139,d$1
139,n$0
139,z$1
139,c$0
140,q$1
140,aj$1
140,j
140,f
140,h
140,ai$0$1
140,am
140,s$1
140,aj$1
140,s$0
140,ac$1
140,q$0
140,p
140,aa
140,al$0
140,ab
140,o
140,w$1
140,z$0
140,k
140,ad
140,ai$1
140,al$1
140,z$1
140,n$0
140,d$1
140,c$0
141,aj$1
141,a
141,s$1
141,f
141,g
141,aa
141,am
141,h
141,s$0
141,ab
141,q$0
141,p
141,ai$0$0
141,al$0
141,ac$0
141,o
141,w$1
141,k
141,z$0
141,ad
141,ai$1
141,al$1
141,n$0
141,d$1
141,z$1
141,c$0
142,q$1
142,ak
142,ah
142,j
142,h
142,w$0
142,s$1
142,ai$0$1
142,ac$1
142,d$0
142,am
142,s$0
142,aa
142,ab
142,q$0
142,al$0
142,aj$0
142,p
142,o
142,w$1
142,z$0
142,k
142,ad
142,al$1
142,ai$1
142,d$1
142,n$0
142,z$1
142,c$0
143,a
143,h
143,s$1
143,aj$1
143,f
143,am
143,ai$0$1
143,i
143,ac$1
143,aa
143,s$0
143,q$0
143,ab
143,p
143,al$0
143,o
143,w$1
143,k
143,z$0
143,ai$1
143,ad
143,al$1
143,n$0
143,d$1
143,z$1
143,c$0
144,ak
144,w$0
144,ah
144,j
144,q$1
144,s$1
144,h
144,d$0
144,ai$0$1
144,s$0
144,ac$1
144,aa
144,aj$0
144,am
144,ab
144,q$0
144,p
144,al$0
144,o
144,w$1
144,k
144,z$0
144,ad
144,ai$1
144,al$1
144,z$1
144,n$0
144,d$1
144,c$0
145,q$1
145,j
145,ak
145,n$1
145,w$0
145,d$0
145,h
145,s$1
145,g
145,ai$0$1
145,s$0
145,am
145,aa
145,ac$1
145,q$0
145,p
145,ab
145,al$0
145,o
145,w$1
145,k
145,z$0
145,ad
145,al$1
145,ai$1
145,n$0
145,z$1
145,d$1
145,c$0
147,q$1
147,j
147,s$1
147,h
147,f
147,aj$1
147,ai$0$1
147,ac$1
147,aa
147,s$0
147,ab
147,g
147,am
147,q$0
147,al$0
147,p
147,o
147,w$1
147,z$0
147,k
147,ai$1
147,ad
147,al$1
147,n$0
147,d$1
147,z$1
147,c$0
148,a
148,ak
148,s$1
148,h
148,ai$0$1
148,w$0
148,ah
148,aa
148,d$0
148,ac$1
148,ab
148,am
148,aj$0
148,s$0
148,q$0
148,al$0
148,p
148,o
148,w$1
148,z$0
148,k
148,ai$1
148,ad
148,al$1
148,n$0
148,d$1
148,z$1
148,c$0
149,q$1
149,j
149,ak
149,h
149,n$1
149,w$0
149,s$1
149,ai$0$1
149,d$0
149,aa
149,ab
149,g
149,ac$1
149,am
149,s$0
149,q$0
149,p
149,al$0
149,o
149,w$1
149,z$0
149,k
149,ai$1
149,ad
149,al$1
149,n$0
149,z$1
149,d$1
149,c$0
150,a
150,s$1
150,aj$1
150,f
150,i
150,h
150,am
150,aa
150,ai$0$1
150,s$0
150,ab
150,q$0
150,ac$1
150,al$0
150,p
150,o
150,w$1
150,z$0
150,k
150,ad
150,al$1
150,ai$1
150,n$0
150,d$1
150,z$1
150,c$0
156,ak
156,ah
156,j
156,q$1
156,h
156,ai$0$1
156,w$0
156,d$0
156,s$1
156,ac$1
156,am
156,aa
156,s$0
156,aj$0
156,q$0
156,p
156,ab
156,al$0
156,o
156,w$1
156,z$0
156,k
156,ad
156,ai$1
156,al$1
156,d$1
156,z$1
156,n$0
156,c$0
157,ak
157,w$0
157,ah
157,d$0
157,j
157,am
157,q$1
157,s$1
157,s$1
157,h
157,q$0
157,aj$0
157,aa
157,p
157,al$0
157,ai$0$0
157,ab
157,o
157,ac$0
157,w$1
157,k
157,z$0
157,ai$1
157,ad
157,al$1
157,n$0
157,d$1
157,z$1
157,c$0
158,ak
158,ah
158,w$0
158,d$0
158,j
158,s$1
158,q$1
158,aj$1
158,am
158,h
158,s$0
158,aa
158,q$0
158,al$0
158,ai$0$0
158,ab
158,p
158,ac$0
158,o
158,w$1
158,z$0
158,k
158,ad
158,ai$1
158,al$1
158,z$1
158,n$0
158,d$1
158,c$0
159,a
159,f
159,s$1
159,h
159,aj$1
159,aa
159,ab
159,g
159,ai$0$0
159,s$0
159,am
159,q$0
159,al$0
159,ac$1
159,p
159,o
159,w$1
159,z$0
159,k
159,ad
159,ai$1
159,al$1
159,n$0
159,z$1
159,d$1
159,c$0
160,f
160,aj$1
160,s$1
160,q$1
160,j
160,s$1
160,am
160,q$0
160,aj$1
160,h
160,aa
160,p
160,al$0
160,ab
160,o
160,w$1
160,ai$0$0
160,z$0
160,ac$0
160,k
160,ad
160,al$1
160,ai$1
160,d$1
160,z$1
160,n$0
160,c$0
161,q$1
161,ak
161,j
161,h
161,ai$0$1
161,w$0
161,d$0
161,c$1
161,at
161,am
161,s$0
161,s$0
161,ac$1
161,aa
161,i
161,q$0
161,ab
161,p
161,al$0
161,o
161,w$1
161,z$0
161,k
161,ai$1
161,ad
161,al$1
161,n$0
161,d$1
161,z$1
161,c$0
162,aj$1
162,f
162,a
162,am
162,i
162,h
162,s$1
162,ai$0$1
162,s$1
162,ac$1
162,q$0
162,p
162,aa
162,al$0
162,ab
162,o
162,w$1
162,k
162,z$0
162,ad
162,ai$1
162,al$1
162,n$0
162,d$1
162,z$1
162,c$0
163,f
163,a
163,h
163,aj$1
163,s$1
163,am
163,ai$0$1
163,s$1
163,ac$1
163,q$0
163,p
163,al$0
163,aj$0
163,o
163,aa
163,ab
163,w$1
163,z$0
163,k
163,ai$1
163,ad
163,al$1
163,n$0
163,z$1
163,d$1
163,c$0
166,aj$1
166,a
166,f
166,g
166,am
166,h
166,s$1
166,s$1
166,q$0
166,p
166,aa
166,ai$0$0
166,al$0
166,ab
166,ac$0
166,o
166,w$1
166,z$0
166,k
166,ai$1
166,ad
166,al$1
166,z$1
166,d$1
166,n$0
166,c$0
168,aj$1
168,f
168,j
168,am
168,q$1
168,s$1
168,g
168,h
168,q$0
168,ai$0$1
168,s$0
168,ac$1
168,p
168,al$0
168,aa
168,o
168,w$1
168,ab
168,k
168,z$0
168,ai$1
168,ad
168,al$1
168,d$1
168,z$1
168,n$0
168,c$0
169,ak
169,j
169,w$0
169,ah
169,d$0
169,q$1
169,s$1
169,aj$1
169,h
169,aa
169,af
169,ac$0
169,z$0
169,ai$1
169,ac$0
169,ab
169,k
169,ai$1
169,ai$1
169,d$1
169,n$0
169,z$1
169,c$0
170,a
170,ak
170,w$0
170,n$1
170,h
170,ai$0$1
170,ac$1
170,s$1
170,d$0
170,am
170,aa
170,s$0
170,g
170,ab
170,q$0
170,p
170,al$0
170,o
170,w$1
170,k
170,z$0
170,ai$1
170,ad
170,al$1
170,n$0
170,z$1
170,d$1
170,c$0
175,aj$1
175,j
175,f
175,s$1
175,aj$1
175,q$1
175,am
175,s$0
175,q$0
175,h
175,ai$0$1
175,aa
175,p
175,al$0
175,ab
175,ac$0
175,o
175,w$1
175,z$0
175,k
175,ad
175,ai$1
175,al$1
175,n$0
175,z$1
175,d$1
175,c$0
176,aj$1
176,q$1
176,j
176,s$1
176,h
176,f
176,s$0
176,aa
176,aj$1
176,am
176,ab
176,ai$0$0
176,ac$1
176,q$0
176,p
176,al$0
176,o
176,w$1
176,z$0
176,k
176,ad
176,ai$1
176,al$1
176,z$1
176,n$0
176,d$1
176,c$0
178,f
178,aj$1
178,a
178,s$1
178,g
178,am
178,s$1
178,h
178,q$0
178,aa
178,ai$0$0
178,p
178,ab
178,al$0
178,ac$0
178,o
178,w$1
178,k
178,z$0
178,ad
178,ai$1
178,al$1
178,z$1
178,d$1
178,n$0
178,c$0
179,ak
179,w$0
179,a
179,c$1
179,d$0
179,h
179,ai$0$1
179,s$1
179,ac$1
179,aa
179,at
179,ab
179,i
179,am
179,s$0
179,q$0
179,al$0
179,p
179,o
179,w$1
179,k
179,z$0
179,ai$1
179,ad
179,al$1
179,n$0
179,z$1
179,d$1
179,c$0
180,ak
180,w$0
180,a
180,ah
180,d$0
180,am
180,s$1
180,h
180,ai$0$1
180,aj$1
180,s$0
180,aa
180,ac$1
180,ab
180,q$0
180,p
180,al$0
180,o
180,w$1
180,z$0
180,k
180,ai$1
180,ad
180,al$1
180,d$1
180,n$0
180,z$1
180,c$0
181,f
181,q$1
181,aj$1
181,j
181,h
181,am
181,g
181,s$1
181,s$0
181,ai$0$1
181,ac$1
181,q$0
181,aa
181,p
181,al$0
181,ab
181,o
181,w$1
181,k
181,z$0
181,ad
181,ai$1
181,al$1
181,n$0
181,d$1
181,z$1
181,c$0
184,f
184,j
184,aj$1
184,q$1
184,h
184,am
184,aj$1
184,s$1
184,s$0
184,ai$0$1
184,ac$1
184,q$0
184,aa
184,al$0
184,p
184,ab
184,o
184,w$1
184,z$0
184,k
184,ad
184,ai$1
184,al$1
184,n$0
184,d$1
184,z$1
184,c$0
185,ak
185,ah
185,w$0
185,d$0
185,aj$1
185,a
185,h
185,s$1
185,s$1
185,aa
185,am
185,ab
185,ai$0$0
185,q$0
185,p
185,al$0
185,ac$0
185,o
185,w$1
185,k
185,z$0
185,ad
185,al$1
185,ai$1
185,d$1
185,n$0
185,z$1
185,c$0
186,j
186,f
186,q$1
186,aj$1
186,am
186,s$1
186,h
186,s$0
186,q$0
186,aa
186,g
186,ai$0$0
186,al$0
186,p
186,ab
186,ac$0
186,o
186,w$1
186,k
186,z$0
186,ad
186,al$1
186,ai$1
186,n$0
186,d$1
186,z$1
186,c$0
188,j
188,f
188,aj$1
188,q$1
188,g
188,am
188,s$1
188,s$0
188,h
188,q$0
188,al$0
188,aa
188,p
188,ai$0$0
188,o
188,w$1
188,ab
188,k
188,ac$0
188,z$0
188,ad
188,ai$1
188,al$1
188,d$1
188,z$1
189,q$1
189,ak
189,w$0
189,d$0
189,j
189,s$1
189,n$1
189,g
189,s$1
189,h
189,am
189,aa
189,ai$0$0
189,q$0
189,al$0
189,ab
189,ac$0
189,p
189,o
189,w$1
189,k
189,z$0
189,ai$1
189,ad
189,al$1
189,d$1
189,n$0
189,z$1
190,a
190,s$1
190,aa
190,h
190,ai$0$1
190,ak
190,ab
190,ac$1
190,ah
190,w$0
190,d$0
190,ac$0
190,am
190,q$0
190,aj$0
190,z$0
190,k
190,ai$1
190,ai$1
190,d$1
190,n$0
190,z$1
190,c$0
191,ak
191,j
191,q$1
191,n$1
191,s$1
191,w$0
191,h
191,d$0
191,am
191,ai$0$1
191,aa
191,ab
191,g
191,ac$1
191,s$0
191,q$0
191,p
191,al$0
191,o
191,w$1
191,k
191,z$0
191,ad
191,ai$1
191,al$1
191,n$0
191,d$1
191,z$1
191,c$0
192,ak
192,j
192,w$0
192,d$0
192,q$1
192,c$1
192,s$1
192,h
192,at
192,ai$0$1
192,am
192,aa
192,ac$1
192,i
192,s$0
192,ab
192,q$0
192,al$0
192,p
192,o
192,w$1
192,k
192,z$0
192,ai$1
192,ad
192,al$1
192,n$0
192,z$1
192,d$1
192,c$0
193,f
193,aj$1
193,a
193,s$1
193,h
193,g
193,s$1
193,am
193,q$0
193,ai$0$1
193,aa
193,p
193,ac$1
193,al$0
193,o
193,ab
193,w$1
193,k
193,z$0
193,ai$1
193,ad
193,al$1
193,z$1
193,n$0
193,d$1
193,c$0
194,f
194,a
194,s$1
194,aj$1
194,h
194,aj$1
194,s$1
194,am
194,q$0
194,aa
194,al$0
194,ai$0$0
194,p
194,ac$1
194,ab
194,o
194,w$1
194,z$0
194,k
194,ad
194,ai$1
194,al$1
194,d$1
194,n$0
194,z$1
194,c$0
195,aj$1
195,f
195,s$1
195,a
195,am
195,q$1
195,h
195,g
195,al$0
195,s$0
195,p
195,ai$0$0
195,aa
195,o
195,ac$0
195,ab
195,w$1
195,z$0
195,k
195,ad
195,al$1
195,ai$1
195,n$0
195,z$1
195,d$1
195,c$0
196,aj$1
196,f
196,a
196,s$1
196,i
196,am
196,q$1
196,h
196,p
196,s$0
196,ai$0$0
196,al$0
196,aa
196,ab
196,ac$0
196,o
196,w$1
196,k
196,z$0
196,ad
196,ai$1
196,al$1
196,d$1
196,z$1
196,n$0
196,c$0
197,a
197,ak
197,s$1
197,aa
197,ab
197,h
197,ai$0$0
197,w$0
197,ac$1
197,ah
197,d$0
197,af
197,aj$0
197,ac$0
197,k
197,z$0
197,ai$1
197,ai$1
197,d$1
197,n$0
197,z$1
197,c$0
198,j
198,f
198,q$1
198,h
198,aj$1
198,s$1
198,am
198,ai$0$1
198,s$0
198,i
198,ac$1
198,q$0
198,aa
198,p
198,ab
198,al$0
198,o
198,w$1
198,z$0
198,k
198,ad
198,al$1
198,ai$1
198,n$0
198,d$1
198,z$1
198,c$0
199,j
199,ak
199,q$1
199,ah
199,w$0
199,h
199,s$1
199,d$0
199,ai$0$1
199,aa
199,s$0
199,ab
199,ac$1
199,aj$0
199,am
199,q$0
199,p
199,al$0
199,o
199,w$1
199,z$0
199,k
199,ad
199,ai$1
199,al$1
199,d$1
199,n$0
199,z$1
199,c$0
200,f
200,q$1
200,aj$1
200,j
200,g
200,am
200,s$1
200,aa
200,h
200,s$0
200,ai$0$1
200,ab
200,q$0
200,ac$1
200,al$0
200,p
200,o
200,w$1
200,k
200,z$0
200,ai$1
200,ad
200,al$1
200,z$1
200,n$0
200,d$1
200,c$0
201,q$1
201,ak
201,ah
201,j
201,s$1
201,h
201,ai$0$1
201,w$0
201,ac$1
201,d$0
201,am
201,aa
201,s$0
201,aj$0
201,q$0
201,p
201,al$0
201,ab
201,o
201,w$1
201,k
201,z$0
201,ad
201,ai$1
201,al$1
201,d$1
201,n$0
201,z$1
202,f
202,aj$1
202,am
202,a
202,h
202,i
202,ai$0$1
202,ac$1
202,s$0
202,s$0
202,q$0
202,p
202,aa
202,al$0
202,o
202,ab
202,w$1
202,z$0
202,k
202,ad
202,al$1
202,ai$1
202,n$0
202,d$1
202,z$1
202,c$0
205,a
205,f
205,aj$1
205,s$1
205,h
205,am
205,g
205,s$1
205,aa
205,ai$0$1
205,q$0
205,ac$1
205,ab
205,al$0
205,p
205,o
205,w$1
205,z$0
205,k
205,ai$1
205,ad
205,al$1
205,n$0
205,d$1
205,z$1
205,c$0
206,ak
206,a
206,ah
206,s$1
206,h
206,w$0
206,d$0
206,ac$1
206,aj$1
206,am
206,ai$0$0
206,aa
206,q$0
206,k
206,ac$0
206,z$0
206,ab
206,y
206,ai$1
206,n$0
206,z$1
206,d$1
206,n$0
206,c$0
207,a
207,ak
207,w$0
207,s$1
207,ah
207,h
207,ai$0$1
207,d$0
207,aj$1
207,aa
207,ac$1
207,ab
207,am
207,s$0
207,q$0
207,al$0
207,p
207,o
207,w$1
207,k
207,z$0
207,ad
207,al$1
207,ai$1
207,n$0
207,z$1
207,d$1
207,c$0
208,f
208,aj$1
208,q$1
208,j
208,aj$1
208,am
208,s$1
208,aa
208,s$0
208,h
208,q$0
208,ab
208,al$0
208,p
208,ai$0$0
208,ac$0
208,o
208,w$1
208,k
208,z$0
208,ai$1
208,ad
208,al$1
208,n$0
208,d$1
208,z$1
208,c$0
209,f
209,aj$1
209,am
209,a
209,s$1
209,aj$1
209,q$1
209,p
209,s$0
209,aa
209,h
209,ab
209,al$0
209,ai$0$0
209,o
209,ac$0
209,w$1
209,k
209,z$0
209,ad
209,al$1
209,ai$1
209,d$1
209,n$0
209,z$1
209,c$0
210,a
210,ak
210,ah
210,h
210,s$1
210,aa
210,w$0
210,ab
210,ai$0$0
210,ac$1
210,d$0
210,ac$0
210,aj$0
210,am
210,q$0
210,z$0
210,k
210,y
210,n$0
210,ai$1
210,n$0
210,z$1
210,d$1
210,c$0
211,ak
211,n$1
211,q$1
211,j
211,s$1
211,w$0
211,aa
211,h
211,ab
211,d$0
211,g
211,s$0
211,ai$0$0
211,am
211,ac$1
211,q$0
211,p
211,al$0
211,o
211,w$1
211,z$0
211,k
211,ai$1
211,ad
211,al$1
211,n$0
211,d$1
211,z$1
211,c$0
212,q$1
212,j
212,f
212,aj$1
212,g
212,s$1
212,am
212,h
212,aa
212,s$0
212,ab
212,ai$0$0
212,ac$1
212,q$0
212,al$0
212,p
212,o
212,w$1
212,z$0
212,k
212,ad
212,al$1
212,ai$1
212,n$0
212,z$1
212,d$1
212,c$0
213,a
213,ak
213,s$1
213,aa
213,w$0
213,ab
213,ah
213,h
213,d$0
213,ac$1
213,af
213,ai$0$0
213,aj$0
213,k
213,ac$0
213,z$0
213,ai$1
213,ai$1
213,d$1
213,n$0
213,z$1
213,c$0
214,a
214,s$1
214,ak
214,w$0
214,h
214,ai$0$1
214,d$0
214,aa
214,ah
214,am
214,ab
214,ac$0
214,aj$0
214,q$0
214,ac$0
214,k
214,z$0
214,ai$1
214,y
214,n$0
214,z$1
214,d$1
214,n$0
214,c$0
215,ak
215,ah
215,a
215,h
215,ai$0$1
215,w$0
215,s$1
215,d$0
215,ac$1
215,aa
215,aj$0
215,s$0
215,ab
215,am
215,q$0
215,p
215,al$0
215,o
215,w$1
215,z$0
215,k
215,ai$1
215,ad
215,al$1
215,n$0
215,z$1
215,d$1
215,c$0
217,ak
217,q$1
217,j
217,h
217,ah
217,s$1
217,w$0
217,aa
217,ai$0$1
217,ab
217,d$0
217,ac$1
217,aj$0
217,ac$0
217,af
217,k
217,z$0
217,ai$1
217,y
217,n$0
217,n$0
217,d$1
217,z$1
217,c$0
218,aj$1
218,f
218,aj$1
218,a
218,am
218,s$1
218,s$1
218,h
218,aa
218,ai$0$1
218,q$0
218,ac$1
218,p
218,al$0
218,ab
218,o
218,w$1
218,k
218,z$0
218,ai$1
218,ad
218,al$1
218,n$0
218,d$1
218,z$1
218,c$0
219,q$1
219,ak
219,j
219,s$1
219,aa
219,w$0
219,h
219,n$1
219,ai$0$1
219,ab
219,ac$1
219,d$0
219,s$0
219,am
219,g
219,q$0
219,al$0
219,p
219,o
219,w$1
219,k
219,z$0
219,ai$1
219,ad
219,al$1
219,n$0
219,z$1
219,d$1
219,c$0
220,f
220,aj$1
220,am
220,g
220,s$1
220,q$1
220,a
220,s$0
220,al$0
220,p
220,h
220,aa
220,ab
220,o
220,ai$0$0
220,ac$0
220,w$1
220,k
220,z$0
220,ai$1
220,ad
220,al$1
220,z$1
220,n$0
220,d$1
220,c$0
221,f
221,j
221,q$1
221,aj$1
221,am
221,s$1
221,h
221,s$0
221,g
221,aa
221,ai$0$1
221,q$0
221,ac$1
221,p
221,ab
221,al$0
221,o
221,w$1
221,z$0
221,k
221,ad
221,al$1
221,ai$1
221,d$1
221,n$0
221,z$1
221,c$0
223,aj$1
223,f
223,s$1
223,q$1
223,am
223,q$1
223,p
223,aj$1
223,j
223,h
223,s$0
223,al$0
223,aa
223,o
223,ab
223,ai$0$0
223,ac$0
223,w$1
223,k
223,z$0
223,ai$1
223,ad
223,al$1
223,d$1
223,z$1
223,n$0
223,c$0
224,ak
224,q$1
224,w$0
224,j
224,c$1
224,h
224,d$0
224,s$1
224,aa
224,ai$0$1
224,at
224,am
224,ac$1
224,i
224,ab
224,s$0
224,q$0
224,p
224,al$0
224,o
224,w$1
224,k
224,z$0
224,ai$1
224,ad
224,al$1
224,d$1
224,n$0
224,z$1
224,c$0
226,aj$1
226,q$1
226,f
226,j
226,s$1
226,g
226,am
226,q$0
226,h
226,al$0
226,s$0
226,p
226,aa
226,o
226,w$1
226,ai$0$0
226,z$0
226,ac$0
226,ab
226,k
226,ai$1
226,ad
226,al$1
226,n$0
226,z$1
226,d$1
226,c$0
227,aj$1
227,q$1
227,f
227,j
227,s$1
227,am
227,s$1
227,i
227,h
227,q$0
227,ai$0$1
227,aa
227,ab
227,p
227,al$0
227,ac$0
227,o
227,w$1
227,k
227,z$0
227,ai$1
227,ad
227,al$1
227,z$1
227,n$0
227,d$1
227,c$0
228,q$1
228,j
228,ak
228,ah
228,s$1
228,h
228,w$0
228,ai$0$1
228,aa
228,ab
228,ac$1
228,d$0
228,s$0
228,aj$0
228,am
228,q$0
228,al$0
228,p
228,o
228,w$1
228,z$0
228,k
228,ai$1
228,ad
228,al$1
228,z$1
228,d$1
228,n$0
228,c$0
231,ak
231,w$0
231,a
231,ah
231,s$1
231,d$0
231,h
231,am
231,ai$0$1
231,aa
231,s$0
231,aj$0
231,ac$1
231,ab
231,q$0
231,al$0
231,p
231,o
231,w$1
231,k
231,z$0
231,ad
231,ai$1
231,al$1
231,n$0
231,z$1
231,d$1
231,c$0
233,ak
233,w$0
233,j
233,q$1
233,s$1
233,ah
233,d$0
233,am
233,aa
233,h
233,ab
233,s$0
233,q$0
233,al$0
233,aj$0
233,p
233,ai$0$0
233,ac$0
233,o
233,w$1
233,k
233,z$0
233,ad
233,ai$1
233,al$1
233,d$1
233,z$1
233,n$0
233,c$0
234,aj$1
234,q$1
234,f
234,am
234,j
234,s$1
234,s$0
234,q$0
234,i
234,h
234,p
234,ai$0$0
234,al$0
234,ac$1
234,aa
234,o
234,w$1
234,ab
234,z$0
234,k
234,ai$1
234,ad
234,al$1
234,n$0
234,d$1
234,z$1
234,c$0
235,ak
235,q$1
235,j
235,n$1
235,h
235,w$0
235,s$1
235,ai$0$1
235,d$0
235,aa
235,ac$1
235,g
235,s$0
235,am
235,ab
235,q$0
235,p
235,al$0
235,o
235,w$1
235,k
235,z$0
235,ad
235,ai$1
235,al$1
235,d$1
235,z$1
235,n$0
235,c$0
237,q$1
237,ak
237,ah
237,j
237,w$0
237,d$0
237,s$1
237,am
237,aj$1
237,s$0
237,h
237,q$0
237,aa
237,ai$0$0
237,al$0
237,ac$0
237,ab
237,p
237,o
237,w$1
237,k
237,z$0
237,ai$1
237,ad
237,al$1
237,d$1
237,z$1
237,n$0
237,c$0
238,j
238,aj$1
238,q$1
238,f
238,s$1
238,aj$1
238,h
238,s$0
238,am
238,q$0
238,al$0
238,p
238,aa
238,ai$0$0
238,o
238,w$1
238,ab
238,k
238,ac$0
238,z$0
238,ad
238,al$1
238,ai$1
238,z$1
238,d$1
238,n$0
238,c$0
240,aj$1
240,a
240,h
240,f
240,s$1
240,s$1
240,ai$0$1
240,am
240,ac$1
240,aa
240,g
240,ab
240,q$0
240,al$0
240,p
240,o
240,w$1
240,z$0
240,k
240,ai$1
240,ad
240,al$1
240,d$1
240,n$0
240,z$1
240,c$0
241,a
241,ak
241,h
241,w$0
241,ah
241,s$1
241,ai$0$1
241,ac$1
241,aa
241,d$0
241,aj$0
241,ab
241,am
241,s$0
241,q$0
241,p
241,al$0
241,o
241,w$1
241,z$0
241,k
241,ad
241,ai$1
241,al$1
241,n$0
241,z$1
241,d$1
241,c$0
242,aj$1
242,f
242,a
242,am
242,s$1
242,s$1
242,h
242,g
242,q$0
242,p
242,aa
242,ai$0$0
242,al$0
242,ab
242,ac$0
242,o
242,w$1
242,k
242,z$0
242,ad
242,ai$1
242,al$1
242,n$0
242,z$1
242,d$1
242,c$0
243,ak
243,a
243,ah
243,w$0
243,s$1
243,aa
243,h
243,d$0
243,am
243,ac$1
243,ai$0$0
243,ab
243,ac$0
243,q$0
243,aj$0
243,k
243,z$0
243,ai$1
243,ai$1
243,d$1
243,z$1
243,n$0
243,c$0
244,ak
244,a
244,s$1
244,c$1
244,aa
244,w$0
244,ab
244,h
244,at
244,ai$0$1
244,d$0
244,s$0
244,ac$1
244,i
244,am
244,q$0
244,p
244,al$0
244,o
244,w$1
244,z$0
244,k
244,ai$1
244,ad
244,al$1
244,d$1
244,z$1
244,n$0
244,c$0
245,j
245,q$1
245,ak
245,h
245,ai$0$1
245,ah
245,w$0
245,s$1
245,d$0
245,s$0
245,ac$1
245,am
245,aj$0
245,aa
245,q$0
245,al$0
245,p
245,ab
245,o
245,w$1
245,z$0
245,k
245,ai$1
245,ad
245,al$1
245,n$0
245,z$1
245,d$1
245,c$0
246,f
246,aj$1
246,a
246,h
246,i
246,am
246,s$1
246,s$1
246,q$0
246,ai$0$1
246,p
246,aa
246,ab
246,al$0
246,ac$0
246,o
246,w$1
246,z$0
246,k
246,ad
246,ai$1
246,al$1
246,n$0
246,z$1
246,d$1
246,c$0
247,j
247,q$1
247,h
247,s$1
247,ai$0$1
247,ak
247,w$0
247,ac$1
247,aa
247,n$1
247,ab
247,d$0
247,s$0
247,am
247,g
247,q$0
247,al$0
247,p
247,o
247,w$1
247,z$0
247,k
247,ad
247,ai$1
247,al$1
247,d$1
247,n$0
247,z$1
247,c$0
248,ak
248,w$0
248,d$0
248,a
248,ah
248,h
248,s$1
248,aa
248,ab
248,s$0
248,ai$0$0
248,am
248,aj$0
248,ac$1
248,q$0
248,p
248,al$0
248,o
248,w$1
