case,event,z_2,z_1,z_3
126,v,TRUE,0.061257103,0.61544135
126,n,TRUE,0.061257103,0.61544135
126,g,TRUE,0.061257103,0.61544135
127,c,FALSE,0.24071537,0.841488519
127,w,FALSE,0.24071537,0.841488519
127,q,FALSE,0.24071537,0.841488519
128,b,TRUE,0.716351774,0.830936724
128,ai,TRUE,0.716351774,0.830936724
128,f,TRUE,0.716351774,0.830936724
128,j,TRUE,0.716351774,0.830936724
128,h,TRUE,0.716351774,0.830936724
128,g,TRUE,0.716351774,0.830936724
128,aa,TRUE,0.716351774,0.830936724
128,ab,TRUE,0.716351774,0.830936724
128,aq,TRUE,0.716351774,0.830936724
128,n,TRUE,0.716351774,0.830936724
129,c,TRUE,0.082213218,0.512496411
129,z,TRUE,0.082213218,0.512496411
129,ak,TRUE,0.082213218,0.512496411
129,q,TRUE,0.082213218,0.512496411
130,b,TRUE,0.420348093,0.495917283
130,ai,TRUE,0.420348093,0.495917283
130,f,TRUE,0.420348093,0.495917283
130,r,TRUE,0.420348093,0.495917283
130,aj,TRUE,0.420348093,0.495917283
130,h,TRUE,0.420348093,0.495917283
130,g,TRUE,0.420348093,0.495917283
130,aq,TRUE,0.420348093,0.495917283
130,aa,TRUE,0.420348093,0.495917283
130,ab,TRUE,0.420348093,0.495917283
130,n,TRUE,0.420348093,0.495917283
131,e,FALSE,0.203645974,0.020122898
131,d,FALSE,0.203645974,0.020122898
132,c,TRUE,0.457385373,0.293897376
132,w,TRUE,0.457385373,0.293897376
132,q,TRUE,0.457385373,0.293897376
133,c,TRUE,0.005219583,0.629430617
133,ak,TRUE,0.005219583,0.629430617
133,z,TRUE,0.005219583,0.629430617
133,q,TRUE,0.005219583,0.629430617
134,e,TRUE,0.972298659,0.050980339
134,d,TRUE,0.972298659,0.050980339
135,c,FALSE,0.401158312,0.028640705
135,ak,FALSE,0.401158312,0.028640705
135,z,FALSE,0.401158312,0.028640705
135,q,FALSE,0.401158312,0.028640705
136,b,FALSE,0.130275545,0.967484165
136,ai,FALSE,0.130275545,0.967484165
136,f,FALSE,0.130275545,0.967484165
136,j,FALSE,0.130275545,0.967484165
136,g,FALSE,0.130275545,0.967484165
136,aq,FALSE,0.130275545,0.967484165
136,v,FALSE,0.130275545,0.967484165
136,n,FALSE,0.130275545,0.967484165
137,b,TRUE,0.415025458,0.847010869
137,ai,TRUE,0.415025458,0.847010869
137,f,TRUE,0.415025458,0.847010869
137,j,TRUE,0.415025458,0.847010869
137,g,TRUE,0.415025458,0.847010869
137,aq,TRUE,0.415025458,0.847010869
137,h,TRUE,0.415025458,0.847010869
137,aa,TRUE,0.415025458,0.847010869
138,am,FALSE,0.808533969,0.082972422
138,ar,FALSE,0.808533969,0.082972422
138,al,FALSE,0.808533969,0.082972422
138,ap,FALSE,0.808533969,0.082972422
139,b,FALSE,0.019175958,0.645255639
139,f,FALSE,0.019175958,0.645255639
139,ai,FALSE,0.019175958,0.645255639
139,r,FALSE,0.019175958,0.645255639
139,aj,FALSE,0.019175958,0.645255639
139,g,FALSE,0.019175958,0.645255639
139,aq,FALSE,0.019175958,0.645255639
139,h,FALSE,0.019175958,0.645255639
139,aa,FALSE,0.019175958,0.645255639
139,ab,FALSE,0.019175958,0.645255639
140,c,FALSE,0.269239066,0.475144622
140,u,FALSE,0.269239066,0.475144622
140,q,FALSE,0.269239066,0.475144622
141,b,TRUE,0.78615407,0.034497135
141,ai,TRUE,0.78615407,0.034497135
141,f,TRUE,0.78615407,0.034497135
141,l,TRUE,0.78615407,0.034497135
141,ao,TRUE,0.78615407,0.034497135
141,ad,TRUE,0.78615407,0.034497135
141,g,TRUE,0.78615407,0.034497135
141,aq,TRUE,0.78615407,0.034497135
141,v,TRUE,0.78615407,0.034497135
141,n,TRUE,0.78615407,0.034497135
142,c,TRUE,0.095178403,0.675816675
143,b,TRUE,0.918086911,0.029040386
143,f,TRUE,0.918086911,0.029040386
143,ai,TRUE,0.918086911,0.029040386
143,r,TRUE,0.918086911,0.029040386
143,aj,TRUE,0.918086911,0.029040386
143,g,TRUE,0.918086911,0.029040386
143,h,TRUE,0.918086911,0.029040386
143,aq,TRUE,0.918086911,0.029040386
143,aa,TRUE,0.918086911,0.029040386
143,ab,TRUE,0.918086911,0.029040386
143,n,TRUE,0.918086911,0.029040386
144,c,TRUE,0.075023636,0.577860996
144,u,TRUE,0.075023636,0.577860996
144,q,TRUE,0.075023636,0.577860996
145,p,FALSE,0.590750668,0.179738617
145,k,FALSE,0.590750668,0.179738617
145,ag,FALSE,0.590750668,0.179738617
145,d,FALSE,0.590750668,0.179738617
146,b,FALSE,0.192274292,0.184186274
146,ai,FALSE,0.192274292,0.184186274
146,f,FALSE,0.192274292,0.184186274
146,l,FALSE,0.192274292,0.184186274
146,ao,FALSE,0.192274292,0.184186274
146,ad,FALSE,0.192274292,0.184186274
146,g,FALSE,0.192274292,0.184186274
146,v,FALSE,0.192274292,0.184186274
147,c,TRUE,0.85231925,0.383898549
147,u,TRUE,0.85231925,0.383898549
147,q,TRUE,0.85231925,0.383898549
148,c,TRUE,0.645054322,0.912591482
148,u,TRUE,0.645054322,0.912591482
148,q,TRUE,0.645054322,0.912591482
149,b,FALSE,0.211405364,0.844659552
149,ai,FALSE,0.211405364,0.844659552
149,f,FALSE,0.211405364,0.844659552
149,r,FALSE,0.211405364,0.844659552
149,aj,FALSE,0.211405364,0.844659552
149,v,FALSE,0.211405364,0.844659552
149,g,FALSE,0.211405364,0.844659552
149,aq,FALSE,0.211405364,0.844659552
149,n,FALSE,0.211405364,0.844659552
150,c,TRUE,0.452843871,0.212303973
150,z,TRUE,0.452843871,0.212303973
150,ak,TRUE,0.452843871,0.212303973
150,q,TRUE,0.452843871,0.212303973
151,m,FALSE,0.852185624,0.876334685
151,i,FALSE,0.852185624,0.876334685
151,s,FALSE,0.852185624,0.876334685
151,ah,FALSE,0.852185624,0.876334685
151,g,FALSE,0.852185624,0.876334685
151,v,FALSE,0.852185624,0.876334685
152,b,TRUE,0.624681346,0.870499038
152,ai,TRUE,0.624681346,0.870499038
152,f,TRUE,0.624681346,0.870499038
152,l,TRUE,0.624681346,0.870499038
152,ao,TRUE,0.624681346,0.870499038
152,ad,TRUE,0.624681346,0.870499038
152,g,TRUE,0.624681346,0.870499038
152,aq,TRUE,0.624681346,0.870499038
152,v,TRUE,0.624681346,0.870499038
152,n,TRUE,0.624681346,0.870499038
153,y,FALSE,0.037393152,0.140517196
153,ap,FALSE,0.037393152,0.140517196
154,y,FALSE,0.203887286,0.121494495
154,d,FALSE,0.203887286,0.121494495
155,a,FALSE,0.705943123,0.198616143
155,al,FALSE,0.705943123,0.198616143
155,t,FALSE,0.705943123,0.198616143
156,y,FALSE,0.601700597,0.708774822
156,ac,FALSE,0.601700597,0.708774822
156,an,FALSE,0.601700597,0.708774822
157,b,TRUE,0.051217842,0.502010985
157,f,TRUE,0.051217842,0.502010985
157,ai,TRUE,0.051217842,0.502010985
157,r,TRUE,0.051217842,0.502010985
157,aj,TRUE,0.051217842,0.502010985
157,g,TRUE,0.051217842,0.502010985
157,aq,TRUE,0.051217842,0.502010985
157,h,TRUE,0.051217842,0.502010985
157,aa,TRUE,0.051217842,0.502010985
157,ab,TRUE,0.051217842,0.502010985
157,n,TRUE,0.051217842,0.502010985
158,c,TRUE,0.890122418,0.043599198
158,w,TRUE,0.890122418,0.043599198
158,q,TRUE,0.890122418,0.043599198
159,k,FALSE,0.679362013,0.067780445
159,ag,FALSE,0.679362013,0.067780445
159,p,FALSE,0.679362013,0.067780445
159,af,FALSE,0.679362013,0.067780445
160,am,TRUE,0.708130416,0.461646411
160,ar,TRUE,0.708130416,0.461646411
160,al,TRUE,0.708130416,0.461646411
160,d,TRUE,0.708130416,0.461646411
161,c,FALSE,0.643267704,0.449830343
161,u,FALSE,0.643267704,0.449830343
161,q,FALSE,0.643267704,0.449830343
162,b,FALSE,0.759745228,0.948922883
162,ai,FALSE,0.759745228,0.948922883
162,f,FALSE,0.759745228,0.948922883
162,r,FALSE,0.759745228,0.948922883
162,aj,FALSE,0.759745228,0.948922883
162,g,FALSE,0.759745228,0.948922883
162,h,FALSE,0.759745228,0.948922883
162,aq,FALSE,0.759745228,0.948922883
162,aa,FALSE,0.759745228,0.948922883
162,ab,FALSE,0.759745228,0.948922883
162,n,FALSE,0.759745228,0.948922883
163,am,TRUE,0.26718188,0.94741493
163,ar,TRUE,0.26718188,0.94741493
163,al,TRUE,0.26718188,0.94741493
163,t,TRUE,0.26718188,0.94741493
164,b,FALSE,0.671372606,0.908717047
164,ai,FALSE,0.671372606,0.908717047
164,f,FALSE,0.671372606,0.908717047
164,r,FALSE,0.671372606,0.908717047
164,aj,FALSE,0.671372606,0.908717047
164,g,FALSE,0.671372606,0.908717047
164,v,FALSE,0.671372606,0.908717047
164,aq,FALSE,0.671372606,0.908717047
165,c,FALSE,0.646658423,0.211638867
165,u,FALSE,0.646658423,0.211638867
165,q,FALSE,0.646658423,0.211638867
166,b,FALSE,0.953342064,0.742041371
166,f,FALSE,0.953342064,0.742041371
166,ai,FALSE,0.953342064,0.742041371
166,r,FALSE,0.953342064,0.742041371
166,aj,FALSE,0.953342064,0.742041371
166,v,FALSE,0.953342064,0.742041371
166,g,FALSE,0.953342064,0.742041371
166,n,FALSE,0.953342064,0.742041371
166,aq,FALSE,0.953342064,0.742041371
167,c,FALSE,0.624097711,0.002416331
167,z,FALSE,0.624097711,0.002416331
168,b,FALSE,0.483964909,0.592640503
168,ai,FALSE,0.483964909,0.592640503
168,f,FALSE,0.483964909,0.592640503
168,r,FALSE,0.483964909,0.592640503
168,aj,FALSE,0.483964909,0.592640503
168,g,FALSE,0.483964909,0.592640503
168,aq,FALSE,0.483964909,0.592640503
168,h,FALSE,0.483964909,0.592640503
168,aa,FALSE,0.483964909,0.592640503
168,ab,FALSE,0.483964909,0.592640503
168,n,FALSE,0.483964909,0.592640503
169,e,FALSE,0.501331744,0.298573462
169,ac,FALSE,0.501331744,0.298573462
169,ae,FALSE,0.501331744,0.298573462
170,b,TRUE,0.309635004,0.968799972
170,f,TRUE,0.309635004,0.968799972
170,ai,TRUE,0.309635004,0.968799972
170,r,TRUE,0.309635004,0.968799972
170,aj,TRUE,0.309635004,0.968799972
170,g,TRUE,0.309635004,0.968799972
170,h,TRUE,0.309635004,0.968799972
170,aq,TRUE,0.309635004,0.968799972
170,aa,TRUE,0.309635004,0.968799972
170,ab,TRUE,0.309635004,0.968799972
170,n,TRUE,0.309635004,0.968799972
171,y,TRUE,0.344880527,0.510294258
172,b,TRUE,0.520529462,0.548010604
172,f,TRUE,0.520529462,0.548010604
172,ai,TRUE,0.520529462,0.548010604
172,r,TRUE,0.520529462,0.548010604
172,aj,TRUE,0.520529462,0.548010604
172,g,TRUE,0.520529462,0.548010604
172,aq,TRUE,0.520529462,0.548010604
172,h,TRUE,0.520529462,0.548010604
172,aa,TRUE,0.520529462,0.548010604
172,ab,TRUE,0.520529462,0.548010604
172,n,TRUE,0.520529462,0.548010604
173,am,FALSE,0.643808885,0.398872428
173,ar,FALSE,0.643808885,0.398872428
173,al,FALSE,0.643808885,0.398872428
173,d,FALSE,0.643808885,0.398872428
174,y,TRUE,0.11926621,0.524587982
174,d,TRUE,0.11926621,0.524587982
175,o,TRUE,0.442322305,0.018726981
175,ap,TRUE,0.442322305,0.018726981
176,o,FALSE,0.302083838,0.649012001
176,ac,FALSE,0.302083838,0.649012001
176,an,FALSE,0.302083838,0.649012001
177,b,FALSE,0.35163979,0.533374975
177,f,FALSE,0.35163979,0.533374975
177,ai,FALSE,0.35163979,0.533374975
177,l,FALSE,0.35163979,0.533374975
177,ao,FALSE,0.35163979,0.533374975
177,ad,FALSE,0.35163979,0.533374975
177,v,FALSE,0.35163979,0.533374975
177,n,FALSE,0.35163979,0.533374975
177,g,FALSE,0.35163979,0.533374975
178,c,TRUE,0.149306365,0.754781003
178,w,TRUE,0.149306365,0.754781003
178,q,TRUE,0.149306365,0.754781003
179,c,TRUE,0.097852439,0.878625549
179,w,TRUE,0.097852439,0.878625549
179,q,TRUE,0.097852439,0.878625549
180,c,TRUE,0.332685967,0.510373665
180,z,TRUE,0.332685967,0.510373665
180,ak,TRUE,0.332685967,0.510373665
180,q,TRUE,0.332685967,0.510373665
181,c,TRUE,0.483934082,0.035391029
181,z,TRUE,0.483934082,0.035391029
181,ak,TRUE,0.483934082,0.035391029
182,b,TRUE,0.449089468,0.70708871
182,ai,TRUE,0.449089468,0.70708871
182,f,TRUE,0.449089468,0.70708871
182,j,TRUE,0.449089468,0.70708871
182,h,TRUE,0.449089468,0.70708871
182,aa,TRUE,0.449089468,0.70708871
182,g,TRUE,0.449089468,0.70708871
182,ab,TRUE,0.449089468,0.70708871
182,n,TRUE,0.449089468,0.70708871
182,aq,TRUE,0.449089468,0.70708871
183,c,TRUE,0.087402585,0.080664674
183,u,TRUE,0.087402585,0.080664674
183,q,TRUE,0.087402585,0.080664674
184,c,TRUE,0.874520036,0.753716516
184,u,TRUE,0.874520036,0.753716516
184,q,TRUE,0.874520036,0.753716516
185,p,TRUE,0.146031312,0.568566111
185,ag,TRUE,0.146031312,0.568566111
185,k,TRUE,0.146031312,0.568566111
185,ap,TRUE,0.146031312,0.568566111
186,b,FALSE,0.440873708,0.375521451
186,f,FALSE,0.440873708,0.375521451
186,ai,FALSE,0.440873708,0.375521451
186,r,FALSE,0.440873708,0.375521451
186,aj,FALSE,0.440873708,0.375521451
186,h,FALSE,0.440873708,0.375521451
186,g,FALSE,0.440873708,0.375521451
186,aa,FALSE,0.440873708,0.375521451
186,aq,FALSE,0.440873708,0.375521451
186,ab,FALSE,0.440873708,0.375521451
186,n,FALSE,0.440873708,0.375521451
187,y,TRUE,0.466579022,0.54972845
187,ap,TRUE,0.466579022,0.54972845
188,b,TRUE,0.388128593,0.014368792
188,ai,TRUE,0.388128593,0.014368792
188,f,TRUE,0.388128593,0.014368792
188,l,TRUE,0.388128593,0.014368792
188,ao,TRUE,0.388128593,0.014368792
188,ad,TRUE,0.388128593,0.014368792
188,v,TRUE,0.388128593,0.014368792
188,n,TRUE,0.388128593,0.014368792
188,g,TRUE,0.388128593,0.014368792
188,aq,TRUE,0.388128593,0.014368792
189,b,FALSE,0.647861806,0.830046329
189,ai,FALSE,0.647861806,0.830046329
189,f,FALSE,0.647861806,0.830046329
189,r,FALSE,0.647861806,0.830046329
189,aj,FALSE,0.647861806,0.830046329
189,g,FALSE,0.647861806,0.830046329
189,v,FALSE,0.647861806,0.830046329
189,n,FALSE,0.647861806,0.830046329
189,aq,FALSE,0.647861806,0.830046329
190,y,FALSE,0.991121742,0.284801313
190,ac,FALSE,0.991121742,0.284801313
190,an,FALSE,0.991121742,0.284801313
191,c,FALSE,0.993528266,0.950851255
191,z,FALSE,0.993528266,0.950851255
191,ak,FALSE,0.993528266,0.950851255
191,q,FALSE,0.993528266,0.950851255
192,o,TRUE,0.039156349,0.719568721
192,ap,TRUE,0.039156349,0.719568721
193,b,FALSE,0.687640053,0.598300322
193,ai,FALSE,0.687640053,0.598300322
193,f,FALSE,0.687640053,0.598300322
193,r,FALSE,0.687640053,0.598300322
193,aj,FALSE,0.687640053,0.598300322
193,h,FALSE,0.687640053,0.598300322
193,g,FALSE,0.687640053,0.598300322
193,aa,FALSE,0.687640053,0.598300322
193,aq,FALSE,0.687640053,0.598300322
193,ab,FALSE,0.687640053,0.598300322
193,n,FALSE,0.687640053,0.598300322
194,c,TRUE,0.529365553,0.755952957
194,w,TRUE,0.529365553,0.755952957
195,c,FALSE,0.687132198,0.001120964
195,w,FALSE,0.687132198,0.001120964
196,b,TRUE,0.985405369,0.760729153
196,f,TRUE,0.985405369,0.760729153
196,ai,TRUE,0.985405369,0.760729153
196,r,TRUE,0.985405369,0.760729153
196,aj,TRUE,0.985405369,0.760729153
196,v,TRUE,0.985405369,0.760729153
196,g,TRUE,0.985405369,0.760729153
196,aq,TRUE,0.985405369,0.760729153
196,n,TRUE,0.985405369,0.760729153
197,b,TRUE,0.808580526,0.616636055
197,ai,TRUE,0.808580526,0.616636055
197,f,TRUE,0.808580526,0.616636055
197,l,TRUE,0.808580526,0.616636055
197,ao,TRUE,0.808580526,0.616636055
197,ad,TRUE,0.808580526,0.616636055
197,g,TRUE,0.808580526,0.616636055
197,v,TRUE,0.808580526,0.616636055
197,aq,TRUE,0.808580526,0.616636055
197,n,TRUE,0.808580526,0.616636055
198,b,TRUE,0.548017306,0.083026337
198,f,TRUE,0.548017306,0.083026337
198,ai,TRUE,0.548017306,0.083026337
198,r,TRUE,0.548017306,0.083026337
198,aj,TRUE,0.548017306,0.083026337
198,h,TRUE,0.548017306,0.083026337
198,g,TRUE,0.548017306,0.083026337
198,aa,TRUE,0.548017306,0.083026337
198,aq,TRUE,0.548017306,0.083026337
198,ab,TRUE,0.548017306,0.083026337
199,c,FALSE,0.670385232,0.11942247
199,w,FALSE,0.670385232,0.11942247
199,q,FALSE,0.670385232,0.11942247
200,b,FALSE,0.07576721,0.038293759
200,ai,FALSE,0.07576721,0.038293759
200,f,FALSE,0.07576721,0.038293759
200,r,FALSE,0.07576721,0.038293759
200,aj,FALSE,0.07576721,0.038293759
200,g,FALSE,0.07576721,0.038293759
200,aq,FALSE,0.07576721,0.038293759
200,h,FALSE,0.07576721,0.038293759
200,aa,FALSE,0.07576721,0.038293759
200,ab,FALSE,0.07576721,0.038293759
200,n,FALSE,0.07576721,0.038293759
201,b,TRUE,0.66319276,0.780815807
201,ai,TRUE,0.66319276,0.780815807
201,f,TRUE,0.66319276,0.780815807
201,j,TRUE,0.66319276,0.780815807
201,h,TRUE,0.66319276,0.780815807
201,g,TRUE,0.66319276,0.780815807
201,aa,TRUE,0.66319276,0.780815807
201,ab,TRUE,0.66319276,0.780815807
201,aq,TRUE,0.66319276,0.780815807
201,n,TRUE,0.66319276,0.780815807
202,c,TRUE,0.152607302,0.275827252
202,w,TRUE,0.152607302,0.275827252
202,q,TRUE,0.152607302,0.275827252
203,b,FALSE,0.165504829,0.11278067
203,f,FALSE,0.165504829,0.11278067
203,ai,FALSE,0.165504829,0.11278067
203,r,FALSE,0.165504829,0.11278067
203,aj,FALSE,0.165504829,0.11278067
203,g,FALSE,0.165504829,0.11278067
203,aq,FALSE,0.165504829,0.11278067
203,h,FALSE,0.165504829,0.11278067
203,aa,FALSE,0.165504829,0.11278067
203,ab,FALSE,0.165504829,0.11278067
203,n,FALSE,0.165504829,0.11278067
204,b,TRUE,0.566030234,0.977204303
204,f,TRUE,0.566030234,0.977204303
204,ai,TRUE,0.566030234,0.977204303
204,j,TRUE,0.566030234,0.977204303
204,g,TRUE,0.566030234,0.977204303
204,aq,TRUE,0.566030234,0.977204303
204,v,TRUE,0.566030234,0.977204303
204,n,TRUE,0.566030234,0.977204303
205,c,FALSE,0.523516905,0.065382662
205,w,FALSE,0.523516905,0.065382662
205,q,FALSE,0.523516905,0.065382662
206,y,TRUE,0.765469447,0.279018612
206,af,TRUE,0.765469447,0.279018612
207,b,TRUE,0.42671527,0.130171776
207,f,TRUE,0.42671527,0.130171776
207,ai,TRUE,0.42671527,0.130171776
207,r,TRUE,0.42671527,0.130171776
207,aj,TRUE,0.42671527,0.130171776
207,h,TRUE,0.42671527,0.130171776
207,g,TRUE,0.42671527,0.130171776
207,aa,TRUE,0.42671527,0.130171776
207,aq,TRUE,0.42671527,0.130171776
208,c,FALSE,0.390747036,0.519126851
208,w,FALSE,0.390747036,0.519126851
208,q,FALSE,0.390747036,0.519126851
209,am,FALSE,0.842168873,0.102873876
209,ar,FALSE,0.842168873,0.102873876
209,al,FALSE,0.842168873,0.102873876
209,t,FALSE,0.842168873,0.102873876
210,b,FALSE,0.871483349,0.552355404
210,ai,FALSE,0.871483349,0.552355404
210,f,FALSE,0.871483349,0.552355404
210,l,FALSE,0.871483349,0.552355404
210,ao,FALSE,0.871483349,0.552355404
210,ad,FALSE,0.871483349,0.552355404
210,v,FALSE,0.871483349,0.552355404
210,g,FALSE,0.871483349,0.552355404
210,n,FALSE,0.871483349,0.552355404
210,aq,FALSE,0.871483349,0.552355404
211,c,FALSE,0.351318407,0.428549487
211,u,FALSE,0.351318407,0.428549487
211,q,FALSE,0.351318407,0.428549487
212,y,FALSE,0.332899417,0.893868764
212,t,FALSE,0.332899417,0.893868764
213,c,FALSE,0.346659357,0.269766865
213,w,FALSE,0.346659357,0.269766865
213,q,FALSE,0.346659357,0.269766865
214,c,TRUE,0.915384352,0.266071337
214,u,TRUE,0.915384352,0.266071337
215,c,FALSE,0.302054189,0.82538425
215,u,FALSE,0.302054189,0.82538425
215,q,FALSE,0.302054189,0.82538425
216,b,FALSE,0.632912711,0.346283516
216,f,FALSE,0.632912711,0.346283516
216,ai,FALSE,0.632912711,0.346283516
216,r,FALSE,0.632912711,0.346283516
216,aj,FALSE,0.632912711,0.346283516
216,h,FALSE,0.632912711,0.346283516
216,g,FALSE,0.632912711,0.346283516
216,aa,FALSE,0.632912711,0.346283516
216,aq,FALSE,0.632912711,0.346283516
216,ab,FALSE,0.632912711,0.346283516
216,n,FALSE,0.632912711,0.346283516
217,b,FALSE,0.173996531,0.694864989
217,ai,FALSE,0.173996531,0.694864989
217,f,FALSE,0.173996531,0.694864989
217,r,FALSE,0.173996531,0.694864989
217,aj,FALSE,0.173996531,0.694864989
217,g,FALSE,0.173996531,0.694864989
217,v,FALSE,0.173996531,0.694864989
217,aq,FALSE,0.173996531,0.694864989
217,n,FALSE,0.173996531,0.694864989
218,b,TRUE,0.337059441,0.363592823
218,f,TRUE,0.337059441,0.363592823
218,ai,TRUE,0.337059441,0.363592823
218,r,TRUE,0.337059441,0.363592823
218,aj,TRUE,0.337059441,0.363592823
218,h,TRUE,0.337059441,0.363592823
219,a,FALSE,0.908391636,0.562228964
219,al,FALSE,0.908391636,0.562228964
219,ac,FALSE,0.908391636,0.562228964
219,ae,FALSE,0.908391636,0.562228964
220,y,TRUE,0.732028482,0.761958752
220,t,TRUE,0.732028482,0.761958752
221,k,FALSE,0.898929432,0.486022359
221,p,FALSE,0.898929432,0.486022359
221,ag,FALSE,0.898929432,0.486022359
221,ac,FALSE,0.898929432,0.486022359
221,an,FALSE,0.898929432,0.486022359
222,b,TRUE,0.614823663,0.094454351
222,ai,TRUE,0.614823663,0.094454351
222,f,TRUE,0.614823663,0.094454351
222,r,TRUE,0.614823663,0.094454351
222,aj,TRUE,0.614823663,0.094454351
222,h,TRUE,0.614823663,0.094454351
222,g,TRUE,0.614823663,0.094454351
222,aa,TRUE,0.614823663,0.094454351
222,ab,TRUE,0.614823663,0.094454351
222,n,TRUE,0.614823663,0.094454351
223,b,FALSE,0.902534649,0.325685356
223,f,FALSE,0.902534649,0.325685356
223,ai,FALSE,0.902534649,0.325685356
223,l,FALSE,0.902534649,0.325685356
223,ao,FALSE,0.902534649,0.325685356
223,ad,FALSE,0.902534649,0.325685356
223,v,FALSE,0.902534649,0.325685356
223,n,FALSE,0.902534649,0.325685356
224,b,FALSE,0.432813791,0.147945428
224,ai,FALSE,0.432813791,0.147945428
224,f,FALSE,0.432813791,0.147945428
224,r,FALSE,0.432813791,0.147945428
224,aj,FALSE,0.432813791,0.147945428
224,h,FALSE,0.432813791,0.147945428
224,g,FALSE,0.432813791,0.147945428
224,aa,FALSE,0.432813791,0.147945428
224,aq,FALSE,0.432813791,0.147945428
224,ab,FALSE,0.432813791,0.147945428
224,n,FALSE,0.432813791,0.147945428
225,b,TRUE,0.858763212,0.85524794
225,ai,TRUE,0.858763212,0.85524794
225,f,TRUE,0.858763212,0.85524794
225,l,TRUE,0.858763212,0.85524794
225,ao,TRUE,0.858763212,0.85524794
225,ad,TRUE,0.858763212,0.85524794
225,g,TRUE,0.858763212,0.85524794
225,v,TRUE,0.858763212,0.85524794
225,aq,TRUE,0.858763212,0.85524794
225,n,TRUE,0.858763212,0.85524794
226,b,FALSE,0.118610815,0.697891329
226,ai,FALSE,0.118610815,0.697891329
226,f,FALSE,0.118610815,0.697891329
226,r,FALSE,0.118610815,0.697891329
226,aj,FALSE,0.118610815,0.697891329
226,g,FALSE,0.118610815,0.697891329
226,v,FALSE,0.118610815,0.697891329
226,aq,FALSE,0.118610815,0.697891329
226,n,FALSE,0.118610815,0.697891329
227,b,TRUE,0.651115277,0.39714014
227,ai,TRUE,0.651115277,0.39714014
227,f,TRUE,0.651115277,0.39714014
227,r,TRUE,0.651115277,0.39714014
227,aj,TRUE,0.651115277,0.39714014
227,g,TRUE,0.651115277,0.39714014
227,aq,TRUE,0.651115277,0.39714014
227,h,TRUE,0.651115277,0.39714014
227,aa,TRUE,0.651115277,0.39714014
227,ab,TRUE,0.651115277,0.39714014
227,n,TRUE,0.651115277,0.39714014
228,c,FALSE,0.456262662,0.539332861
228,ak,FALSE,0.456262662,0.539332861
228,z,FALSE,0.456262662,0.539332861
228,q,FALSE,0.456262662,0.539332861
229,b,TRUE,0.754622425,0.33246338
229,ai,TRUE,0.754622425,0.33246338
229,f,TRUE,0.754622425,0.33246338
229,r,TRUE,0.754622425,0.33246338
229,aj,TRUE,0.754622425,0.33246338
229,h,TRUE,0.754622425,0.33246338
229,g,TRUE,0.754622425,0.33246338
229,aa,TRUE,0.754622425,0.33246338
229,aq,TRUE,0.754622425,0.33246338
229,ab,TRUE,0.754622425,0.33246338
230,c,FALSE,0.092942548,0.845089638
230,u,FALSE,0.092942548,0.845089638
230,q,FALSE,0.092942548,0.845089638
231,k,FALSE,0.221286072,0.555589899
231,ag,FALSE,0.221286072,0.555589899
231,p,FALSE,0.221286072,0.555589899
231,t,FALSE,0.221286072,0.555589899
232,c,FALSE,0.242168695,0.807426995
232,w,FALSE,0.242168695,0.807426995
232,q,FALSE,0.242168695,0.807426995
233,y,FALSE,0.609001063,0.4802285
234,c,TRUE,0.538109193,0.900696677
234,u,TRUE,0.538109193,0.900696677
234,q,TRUE,0.538109193,0.900696677
235,c,TRUE,0.711552352,0.388616167
235,u,TRUE,0.711552352,0.388616167
235,q,TRUE,0.711552352,0.388616167
236,b,FALSE,0.224882693,0.586402017
236,f,FALSE,0.224882693,0.586402017
236,ai,FALSE,0.224882693,0.586402017
236,r,FALSE,0.224882693,0.586402017
236,aj,FALSE,0.224882693,0.586402017
236,h,FALSE,0.224882693,0.586402017
236,g,FALSE,0.224882693,0.586402017
236,aa,FALSE,0.224882693,0.586402017
236,aq,FALSE,0.224882693,0.586402017
236,ab,FALSE,0.224882693,0.586402017
236,n,FALSE,0.224882693,0.586402017
237,c,TRUE,0.526257785,0.469159665
237,w,TRUE,0.526257785,0.469159665
238,a,TRUE,0.04688882,0.930606518
238,al,TRUE,0.04688882,0.930606518
238,ap,TRUE,0.04688882,0.930606518
239,c,TRUE,0.623311778,0.744649242
239,u,TRUE,0.623311778,0.744649242
239,q,TRUE,0.623311778,0.744649242
240,b,TRUE,0.737876534,0.975739599
240,ai,TRUE,0.737876534,0.975739599
240,f,TRUE,0.737876534,0.975739599
240,r,TRUE,0.737876534,0.975739599
240,aj,TRUE,0.737876534,0.975739599
240,h,TRUE,0.737876534,0.975739599
240,g,TRUE,0.737876534,0.975739599
240,aa,TRUE,0.737876534,0.975739599
240,aq,TRUE,0.737876534,0.975739599
240,ab,TRUE,0.737876534,0.975739599
240,n,TRUE,0.737876534,0.975739599
241,b,FALSE,0.777325703,0.430022998
241,f,FALSE,0.777325703,0.430022998
241,ai,FALSE,0.777325703,0.430022998
241,l,FALSE,0.777325703,0.430022998
241,ao,FALSE,0.777325703,0.430022998
241,ad,FALSE,0.777325703,0.430022998
241,g,FALSE,0.777325703,0.430022998
241,v,FALSE,0.777325703,0.430022998
241,n,FALSE,0.777325703,0.430022998
241,aq,FALSE,0.777325703,0.430022998
