case,event,z_2,z_1,z_4,z_3,z_6,z_5,z_8,z_7,z_9
106,ap,FALSE,0.09146869,FALSE,TRUE,0.049497549,0.882878611,FALSE,FALSE,0.562018736
106,ar,FALSE,0.09146869,FALSE,TRUE,0.049497549,0.882878611,FALSE,FALSE,0.562018736
106,t,FALSE,0.09146869,FALSE,TRUE,0.049497549,0.882878611,FALSE,FALSE,0.562018736
107,f,TRUE,0.747499871,FALSE,FALSE,0.510122679,0.943294132,FALSE,FALSE,0.558111131
107,p,TRUE,0.747499871,FALSE,FALSE,0.510122679,0.943294132,FALSE,FALSE,0.558111131
107,r,TRUE,0.747499871,FALSE,FALSE,0.510122679,0.943294132,FALSE,FALSE,0.558111131
107,ak,TRUE,0.747499871,FALSE,FALSE,0.510122679,0.943294132,FALSE,FALSE,0.558111131
107,c,TRUE,0.747499871,FALSE,FALSE,0.510122679,0.943294132,FALSE,FALSE,0.558111131
107,t,TRUE,0.747499871,FALSE,FALSE,0.510122679,0.943294132,FALSE,FALSE,0.558111131
108,b,FALSE,0.653309756,TRUE,TRUE,0.039969911,0.428887923,TRUE,FALSE,0.922822795
108,af,FALSE,0.653309756,TRUE,TRUE,0.039969911,0.428887923,TRUE,FALSE,0.922822795
108,f,FALSE,0.653309756,TRUE,TRUE,0.039969911,0.428887923,TRUE,FALSE,0.922822795
108,c,FALSE,0.653309756,TRUE,TRUE,0.039969911,0.428887923,TRUE,FALSE,0.922822795
108,ak,FALSE,0.653309756,TRUE,TRUE,0.039969911,0.428887923,TRUE,FALSE,0.922822795
108,o,FALSE,0.653309756,TRUE,TRUE,0.039969911,0.428887923,TRUE,FALSE,0.922822795
108,t,FALSE,0.653309756,TRUE,TRUE,0.039969911,0.428887923,TRUE,FALSE,0.922822795
108,x,FALSE,0.653309756,TRUE,TRUE,0.039969911,0.428887923,TRUE,FALSE,0.922822795
108,v,FALSE,0.653309756,TRUE,TRUE,0.039969911,0.428887923,TRUE,FALSE,0.922822795
109,f,TRUE,0.610359451,FALSE,FALSE,0.363631061,0.888381822,TRUE,TRUE,0.163467563
109,b,TRUE,0.610359451,FALSE,FALSE,0.363631061,0.888381822,TRUE,TRUE,0.163467563
109,u,TRUE,0.610359451,FALSE,FALSE,0.363631061,0.888381822,TRUE,TRUE,0.163467563
109,aa,TRUE,0.610359451,FALSE,FALSE,0.363631061,0.888381822,TRUE,TRUE,0.163467563
109,af,TRUE,0.610359451,FALSE,FALSE,0.363631061,0.888381822,TRUE,TRUE,0.163467563
109,ak,TRUE,0.610359451,FALSE,FALSE,0.363631061,0.888381822,TRUE,TRUE,0.163467563
109,c,TRUE,0.610359451,FALSE,FALSE,0.363631061,0.888381822,TRUE,TRUE,0.163467563
110,g,TRUE,0.050203013,FALSE,FALSE,0.813936381,0.390866111,TRUE,FALSE,0.203780439
110,ac,TRUE,0.050203013,FALSE,FALSE,0.813936381,0.390866111,TRUE,FALSE,0.203780439
110,ad,TRUE,0.050203013,FALSE,FALSE,0.813936381,0.390866111,TRUE,FALSE,0.203780439
110,p,TRUE,0.050203013,FALSE,FALSE,0.813936381,0.390866111,TRUE,FALSE,0.203780439
110,n,TRUE,0.050203013,FALSE,FALSE,0.813936381,0.390866111,TRUE,FALSE,0.203780439
110,j,TRUE,0.050203013,FALSE,FALSE,0.813936381,0.390866111,TRUE,FALSE,0.203780439
110,l,TRUE,0.050203013,FALSE,FALSE,0.813936381,0.390866111,TRUE,FALSE,0.203780439
110,c,TRUE,0.050203013,FALSE,FALSE,0.813936381,0.390866111,TRUE,FALSE,0.203780439
110,ak,TRUE,0.050203013,FALSE,FALSE,0.813936381,0.390866111,TRUE,FALSE,0.203780439
110,t,TRUE,0.050203013,FALSE,FALSE,0.813936381,0.390866111,TRUE,FALSE,0.203780439
110,m,TRUE,0.050203013,FALSE,FALSE,0.813936381,0.390866111,TRUE,FALSE,0.203780439
110,r,TRUE,0.050203013,FALSE,FALSE,0.813936381,0.390866111,TRUE,FALSE,0.203780439
111,n,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
111,ac,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
111,b,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
111,j,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
111,g,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
111,ad,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
111,l,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
111,aj,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
111,af,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
111,ap,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
111,r,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
111,ak,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
111,ar,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
111,t,FALSE,0.010801589,FALSE,FALSE,0.654394974,0.500723061,FALSE,FALSE,0.736747722
112,p,TRUE,0.625846377,FALSE,TRUE,0.713162407,0.934768275,TRUE,TRUE,0.31232888
112,f,TRUE,0.625846377,FALSE,TRUE,0.713162407,0.934768275,TRUE,TRUE,0.31232888
112,ap,TRUE,0.625846377,FALSE,TRUE,0.713162407,0.934768275,TRUE,TRUE,0.31232888
112,ar,TRUE,0.625846377,FALSE,TRUE,0.713162407,0.934768275,TRUE,TRUE,0.31232888
112,ak,TRUE,0.625846377,FALSE,TRUE,0.713162407,0.934768275,TRUE,TRUE,0.31232888
112,r,TRUE,0.625846377,FALSE,TRUE,0.713162407,0.934768275,TRUE,TRUE,0.31232888
112,t,TRUE,0.625846377,FALSE,TRUE,0.713162407,0.934768275,TRUE,TRUE,0.31232888
113,f,TRUE,0.506206936,FALSE,TRUE,0.366506493,0.23512669,TRUE,TRUE,0.276037995
113,b,TRUE,0.506206936,FALSE,TRUE,0.366506493,0.23512669,TRUE,TRUE,0.276037995
113,af,TRUE,0.506206936,FALSE,TRUE,0.366506493,0.23512669,TRUE,TRUE,0.276037995
113,r,TRUE,0.506206936,FALSE,TRUE,0.366506493,0.23512669,TRUE,TRUE,0.276037995
113,ak,TRUE,0.506206936,FALSE,TRUE,0.366506493,0.23512669,TRUE,TRUE,0.276037995
113,c,TRUE,0.506206936,FALSE,TRUE,0.366506493,0.23512669,TRUE,TRUE,0.276037995
113,t,TRUE,0.506206936,FALSE,TRUE,0.366506493,0.23512669,TRUE,TRUE,0.276037995
114,f,FALSE,0.135017647,TRUE,TRUE,0.589672383,0.97835207,FALSE,FALSE,0.945846799
114,p,FALSE,0.135017647,TRUE,TRUE,0.589672383,0.97835207,FALSE,FALSE,0.945846799
114,c,FALSE,0.135017647,TRUE,TRUE,0.589672383,0.97835207,FALSE,FALSE,0.945846799
114,ak,FALSE,0.135017647,TRUE,TRUE,0.589672383,0.97835207,FALSE,FALSE,0.945846799
114,o,FALSE,0.135017647,TRUE,TRUE,0.589672383,0.97835207,FALSE,FALSE,0.945846799
114,x,FALSE,0.135017647,TRUE,TRUE,0.589672383,0.97835207,FALSE,FALSE,0.945846799
114,t,FALSE,0.135017647,TRUE,TRUE,0.589672383,0.97835207,FALSE,FALSE,0.945846799
114,v,FALSE,0.135017647,TRUE,TRUE,0.589672383,0.97835207,FALSE,FALSE,0.945846799
115,f,TRUE,0.441043904,TRUE,TRUE,0.282872329,0.549937999,TRUE,TRUE,0.058837618
115,b,TRUE,0.441043904,TRUE,TRUE,0.282872329,0.549937999,TRUE,TRUE,0.058837618
115,o,TRUE,0.441043904,TRUE,TRUE,0.282872329,0.549937999,TRUE,TRUE,0.058837618
115,x,TRUE,0.441043904,TRUE,TRUE,0.282872329,0.549937999,TRUE,TRUE,0.058837618
115,af,TRUE,0.441043904,TRUE,TRUE,0.282872329,0.549937999,TRUE,TRUE,0.058837618
115,c,TRUE,0.441043904,TRUE,TRUE,0.282872329,0.549937999,TRUE,TRUE,0.058837618
115,v,TRUE,0.441043904,TRUE,TRUE,0.282872329,0.549937999,TRUE,TRUE,0.058837618
115,ak,TRUE,0.441043904,TRUE,TRUE,0.282872329,0.549937999,TRUE,TRUE,0.058837618
115,t,TRUE,0.441043904,TRUE,TRUE,0.282872329,0.549937999,TRUE,TRUE,0.058837618
116,p,FALSE,0.767430602,TRUE,FALSE,0.411539479,0.0096865,TRUE,TRUE,0.343047653
116,f,FALSE,0.767430602,TRUE,FALSE,0.411539479,0.0096865,TRUE,TRUE,0.343047653
116,ap,FALSE,0.767430602,TRUE,FALSE,0.411539479,0.0096865,TRUE,TRUE,0.343047653
116,o,FALSE,0.767430602,TRUE,FALSE,0.411539479,0.0096865,TRUE,TRUE,0.343047653
116,ar,FALSE,0.767430602,TRUE,FALSE,0.411539479,0.0096865,TRUE,TRUE,0.343047653
116,ak,FALSE,0.767430602,TRUE,FALSE,0.411539479,0.0096865,TRUE,TRUE,0.343047653
116,x,FALSE,0.767430602,TRUE,FALSE,0.411539479,0.0096865,TRUE,TRUE,0.343047653
116,v,FALSE,0.767430602,TRUE,FALSE,0.411539479,0.0096865,TRUE,TRUE,0.343047653
116,t,FALSE,0.767430602,TRUE,FALSE,0.411539479,0.0096865,TRUE,TRUE,0.343047653
117,b,TRUE,0.650396649,FALSE,FALSE,0.159696086,0.336005491,TRUE,TRUE,0.156139558
117,f,TRUE,0.650396649,FALSE,FALSE,0.159696086,0.336005491,TRUE,TRUE,0.156139558
117,af,TRUE,0.650396649,FALSE,FALSE,0.159696086,0.336005491,TRUE,TRUE,0.156139558
117,c,TRUE,0.650396649,FALSE,FALSE,0.159696086,0.336005491,TRUE,TRUE,0.156139558
117,o,TRUE,0.650396649,FALSE,FALSE,0.159696086,0.336005491,TRUE,TRUE,0.156139558
117,ak,TRUE,0.650396649,FALSE,FALSE,0.159696086,0.336005491,TRUE,TRUE,0.156139558
117,t,TRUE,0.650396649,FALSE,FALSE,0.159696086,0.336005491,TRUE,TRUE,0.156139558
117,x,TRUE,0.650396649,FALSE,FALSE,0.159696086,0.336005491,TRUE,TRUE,0.156139558
117,v,TRUE,0.650396649,FALSE,FALSE,0.159696086,0.336005491,TRUE,TRUE,0.156139558
118,p,FALSE,0.833572998,FALSE,TRUE,0.142013973,0.948408278,FALSE,FALSE,0.663031391
118,c,FALSE,0.833572998,FALSE,TRUE,0.142013973,0.948408278,FALSE,FALSE,0.663031391
118,f,FALSE,0.833572998,FALSE,TRUE,0.142013973,0.948408278,FALSE,FALSE,0.663031391
118,ak,FALSE,0.833572998,FALSE,TRUE,0.142013973,0.948408278,FALSE,FALSE,0.663031391
118,t,FALSE,0.833572998,FALSE,TRUE,0.142013973,0.948408278,FALSE,FALSE,0.663031391
118,o,FALSE,0.833572998,FALSE,TRUE,0.142013973,0.948408278,FALSE,FALSE,0.663031391
118,x,FALSE,0.833572998,FALSE,TRUE,0.142013973,0.948408278,FALSE,FALSE,0.663031391
118,v,FALSE,0.833572998,FALSE,TRUE,0.142013973,0.948408278,FALSE,FALSE,0.663031391
119,a,TRUE,0.913964389,FALSE,TRUE,0.260581519,0.330295356,FALSE,FALSE,0.006146378
119,ae,TRUE,0.913964389,FALSE,TRUE,0.260581519,0.330295356,FALSE,FALSE,0.006146378
119,h,TRUE,0.913964389,FALSE,TRUE,0.260581519,0.330295356,FALSE,FALSE,0.006146378
119,b,TRUE,0.913964389,FALSE,TRUE,0.260581519,0.330295356,FALSE,FALSE,0.006146378
119,ai,TRUE,0.913964389,FALSE,TRUE,0.260581519,0.330295356,FALSE,FALSE,0.006146378
119,s,TRUE,0.913964389,FALSE,TRUE,0.260581519,0.330295356,FALSE,FALSE,0.006146378
119,af,TRUE,0.913964389,FALSE,TRUE,0.260581519,0.330295356,FALSE,FALSE,0.006146378
119,c,TRUE,0.913964389,FALSE,TRUE,0.260581519,0.330295356,FALSE,FALSE,0.006146378
119,ak,TRUE,0.913964389,FALSE,TRUE,0.260581519,0.330295356,FALSE,FALSE,0.006146378
119,z,TRUE,0.913964389,FALSE,TRUE,0.260581519,0.330295356,FALSE,FALSE,0.006146378
120,a,TRUE,0.039050539,FALSE,TRUE,0.020573166,0.326974002,FALSE,FALSE,0.507277645
120,p,TRUE,0.039050539,FALSE,TRUE,0.020573166,0.326974002,FALSE,FALSE,0.507277645
120,ao,TRUE,0.039050539,FALSE,TRUE,0.020573166,0.326974002,FALSE,FALSE,0.507277645
120,k,TRUE,0.039050539,FALSE,TRUE,0.020573166,0.326974002,FALSE,FALSE,0.507277645
120,c,TRUE,0.039050539,FALSE,TRUE,0.020573166,0.326974002,FALSE,FALSE,0.507277645
120,ak,TRUE,0.039050539,FALSE,TRUE,0.020573166,0.326974002,FALSE,FALSE,0.507277645
120,h,TRUE,0.039050539,FALSE,TRUE,0.020573166,0.326974002,FALSE,FALSE,0.507277645
120,t,TRUE,0.039050539,FALSE,TRUE,0.020573166,0.326974002,FALSE,FALSE,0.507277645
120,ai,TRUE,0.039050539,FALSE,TRUE,0.020573166,0.326974002,FALSE,FALSE,0.507277645
120,s,TRUE,0.039050539,FALSE,TRUE,0.020573166,0.326974002,FALSE,FALSE,0.507277645
120,z,TRUE,0.039050539,FALSE,TRUE,0.020573166,0.326974002,FALSE,FALSE,0.507277645
121,n,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,w,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,p,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,e,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,g,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,aq,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,ak,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,l,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,ap,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,aj,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,o,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,ar,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,x,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,t,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
121,v,FALSE,0.099475788,TRUE,FALSE,0.609706359,0.788947381,TRUE,FALSE,0.748836537
122,p,FALSE,0.672107767,TRUE,FALSE,0.367482787,0.814454974,FALSE,FALSE,0.305264018
122,c,FALSE,0.672107767,TRUE,FALSE,0.367482787,0.814454974,FALSE,FALSE,0.305264018
122,ak,FALSE,0.672107767,TRUE,FALSE,0.367482787,0.814454974,FALSE,FALSE,0.305264018
122,f,FALSE,0.672107767,TRUE,FALSE,0.367482787,0.814454974,FALSE,FALSE,0.305264018
122,t,FALSE,0.672107767,TRUE,FALSE,0.367482787,0.814454974,FALSE,FALSE,0.305264018
122,o,FALSE,0.672107767,TRUE,FALSE,0.367482787,0.814454974,FALSE,FALSE,0.305264018
123,a,FALSE,0.794225442,FALSE,TRUE,0.095264118,0.500521217,FALSE,FALSE,0.497102175
123,p,FALSE,0.794225442,FALSE,TRUE,0.095264118,0.500521217,FALSE,FALSE,0.497102175
123,ae,FALSE,0.794225442,FALSE,TRUE,0.095264118,0.500521217,FALSE,FALSE,0.497102175
123,ak,FALSE,0.794225442,FALSE,TRUE,0.095264118,0.500521217,FALSE,FALSE,0.497102175
123,c,FALSE,0.794225442,FALSE,TRUE,0.095264118,0.500521217,FALSE,FALSE,0.497102175
123,q,FALSE,0.794225442,FALSE,TRUE,0.095264118,0.500521217,FALSE,FALSE,0.497102175
123,t,FALSE,0.794225442,FALSE,TRUE,0.095264118,0.500521217,FALSE,FALSE,0.497102175
123,o,FALSE,0.794225442,FALSE,TRUE,0.095264118,0.500521217,FALSE,FALSE,0.497102175
123,x,FALSE,0.794225442,FALSE,TRUE,0.095264118,0.500521217,FALSE,FALSE,0.497102175
123,v,FALSE,0.794225442,FALSE,TRUE,0.095264118,0.500521217,FALSE,FALSE,0.497102175
124,f,TRUE,0.646912819,FALSE,FALSE,0.578902829,0.067316142,FALSE,TRUE,0.124029917
124,d,TRUE,0.646912819,FALSE,FALSE,0.578902829,0.067316142,FALSE,TRUE,0.124029917
124,u,TRUE,0.646912819,FALSE,FALSE,0.578902829,0.067316142,FALSE,TRUE,0.124029917
124,p,TRUE,0.646912819,FALSE,FALSE,0.578902829,0.067316142,FALSE,TRUE,0.124029917
124,ak,TRUE,0.646912819,FALSE,FALSE,0.578902829,0.067316142,FALSE,TRUE,0.124029917
124,ap,TRUE,0.646912819,FALSE,FALSE,0.578902829,0.067316142,FALSE,TRUE,0.124029917
124,ar,TRUE,0.646912819,FALSE,FALSE,0.578902829,0.067316142,FALSE,TRUE,0.124029917
124,t,TRUE,0.646912819,FALSE,FALSE,0.578902829,0.067316142,FALSE,TRUE,0.124029917
125,f,TRUE,0.557264483,FALSE,TRUE,0.862836922,0.43054873,FALSE,TRUE,0.241617942
125,p,TRUE,0.557264483,FALSE,TRUE,0.862836922,0.43054873,FALSE,TRUE,0.241617942
125,ak,TRUE,0.557264483,FALSE,TRUE,0.862836922,0.43054873,FALSE,TRUE,0.241617942
125,o,TRUE,0.557264483,FALSE,TRUE,0.862836922,0.43054873,FALSE,TRUE,0.241617942
125,ap,TRUE,0.557264483,FALSE,TRUE,0.862836922,0.43054873,FALSE,TRUE,0.241617942
125,x,TRUE,0.557264483,FALSE,TRUE,0.862836922,0.43054873,FALSE,TRUE,0.241617942
125,ar,TRUE,0.557264483,FALSE,TRUE,0.862836922,0.43054873,FALSE,TRUE,0.241617942
125,v,TRUE,0.557264483,FALSE,TRUE,0.862836922,0.43054873,FALSE,TRUE,0.241617942
125,t,TRUE,0.557264483,FALSE,TRUE,0.862836922,0.43054873,FALSE,TRUE,0.241617942
126,w,TRUE,0.247695006,FALSE,TRUE,0.101717461,0.090624697,TRUE,FALSE,0.140372463
126,p,TRUE,0.247695006,FALSE,TRUE,0.101717461,0.090624697,TRUE,FALSE,0.140372463
126,ah,TRUE,0.247695006,FALSE,TRUE,0.101717461,0.090624697,TRUE,FALSE,0.140372463
126,ak,TRUE,0.247695006,FALSE,TRUE,0.101717461,0.090624697,TRUE,FALSE,0.140372463
126,ab,TRUE,0.247695006,FALSE,TRUE,0.101717461,0.090624697,TRUE,FALSE,0.140372463
126,g,TRUE,0.247695006,FALSE,TRUE,0.101717461,0.090624697,TRUE,FALSE,0.140372463
126,c,TRUE,0.247695006,FALSE,TRUE,0.101717461,0.090624697,TRUE,FALSE,0.140372463
126,t,TRUE,0.247695006,FALSE,TRUE,0.101717461,0.090624697,TRUE,FALSE,0.140372463
126,l,TRUE,0.247695006,FALSE,TRUE,0.101717461,0.090624697,TRUE,FALSE,0.140372463
126,m,TRUE,0.247695006,FALSE,TRUE,0.101717461,0.090624697,TRUE,FALSE,0.140372463
126,r,TRUE,0.247695006,FALSE,TRUE,0.101717461,0.090624697,TRUE,FALSE,0.140372463
127,b,TRUE,0.49293076,TRUE,TRUE,0.354032219,0.027143217,FALSE,FALSE,0.575734711
127,af,TRUE,0.49293076,TRUE,TRUE,0.354032219,0.027143217,FALSE,FALSE,0.575734711
127,f,TRUE,0.49293076,TRUE,TRUE,0.354032219,0.027143217,FALSE,FALSE,0.575734711
127,d,TRUE,0.49293076,TRUE,TRUE,0.354032219,0.027143217,FALSE,FALSE,0.575734711
127,u,TRUE,0.49293076,TRUE,TRUE,0.354032219,0.027143217,FALSE,FALSE,0.575734711
127,ak,TRUE,0.49293076,TRUE,TRUE,0.354032219,0.027143217,FALSE,FALSE,0.575734711
127,ap,TRUE,0.49293076,TRUE,TRUE,0.354032219,0.027143217,FALSE,FALSE,0.575734711
127,ar,TRUE,0.49293076,TRUE,TRUE,0.354032219,0.027143217,FALSE,FALSE,0.575734711
127,t,TRUE,0.49293076,TRUE,TRUE,0.354032219,0.027143217,FALSE,FALSE,0.575734711
128,p,TRUE,0.58658993,TRUE,TRUE,0.591212275,0.157746974,FALSE,TRUE,0.241559634
128,ap,TRUE,0.58658993,TRUE,TRUE,0.591212275,0.157746974,FALSE,TRUE,0.241559634
128,f,TRUE,0.58658993,TRUE,TRUE,0.591212275,0.157746974,FALSE,TRUE,0.241559634
128,ar,TRUE,0.58658993,TRUE,TRUE,0.591212275,0.157746974,FALSE,TRUE,0.241559634
128,ak,TRUE,0.58658993,TRUE,TRUE,0.591212275,0.157746974,FALSE,TRUE,0.241559634
128,t,TRUE,0.58658993,TRUE,TRUE,0.591212275,0.157746974,FALSE,TRUE,0.241559634
128,o,TRUE,0.58658993,TRUE,TRUE,0.591212275,0.157746974,FALSE,TRUE,0.241559634
128,x,TRUE,0.58658993,TRUE,TRUE,0.591212275,0.157746974,FALSE,TRUE,0.241559634
128,v,TRUE,0.58658993,TRUE,TRUE,0.591212275,0.157746974,FALSE,TRUE,0.241559634
129,p,FALSE,0.265201574,TRUE,TRUE,0.593234288,0.913505169,TRUE,TRUE,0.141614009
129,a,FALSE,0.265201574,TRUE,TRUE,0.593234288,0.913505169,TRUE,TRUE,0.141614009
129,ao,FALSE,0.265201574,TRUE,TRUE,0.593234288,0.913505169,TRUE,TRUE,0.141614009
129,ak,FALSE,0.265201574,TRUE,TRUE,0.593234288,0.913505169,TRUE,TRUE,0.141614009
129,c,FALSE,0.265201574,TRUE,TRUE,0.593234288,0.913505169,TRUE,TRUE,0.141614009
129,k,FALSE,0.265201574,TRUE,TRUE,0.593234288,0.913505169,TRUE,TRUE,0.141614009
129,q,FALSE,0.265201574,TRUE,TRUE,0.593234288,0.913505169,TRUE,TRUE,0.141614009
129,o,FALSE,0.265201574,TRUE,TRUE,0.593234288,0.913505169,TRUE,TRUE,0.141614009
129,t,FALSE,0.265201574,TRUE,TRUE,0.593234288,0.913505169,TRUE,TRUE,0.141614009
129,x,FALSE,0.265201574,TRUE,TRUE,0.593234288,0.913505169,TRUE,TRUE,0.141614009
129,v,FALSE,0.265201574,TRUE,TRUE,0.593234288,0.913505169,TRUE,TRUE,0.141614009
130,a,FALSE,0.31211071,TRUE,FALSE,0.114170791,0.393938129,TRUE,FALSE,0.377351252
130,ae,FALSE,0.31211071,TRUE,FALSE,0.114170791,0.393938129,TRUE,FALSE,0.377351252
130,b,FALSE,0.31211071,TRUE,FALSE,0.114170791,0.393938129,TRUE,FALSE,0.377351252
130,af,FALSE,0.31211071,TRUE,FALSE,0.114170791,0.393938129,TRUE,FALSE,0.377351252
130,ak,FALSE,0.31211071,TRUE,FALSE,0.114170791,0.393938129,TRUE,FALSE,0.377351252
130,c,FALSE,0.31211071,TRUE,FALSE,0.114170791,0.393938129,TRUE,FALSE,0.377351252
130,al,FALSE,0.31211071,TRUE,FALSE,0.114170791,0.393938129,TRUE,FALSE,0.377351252
130,t,FALSE,0.31211071,TRUE,FALSE,0.114170791,0.393938129,TRUE,FALSE,0.377351252
130,o,FALSE,0.31211071,TRUE,FALSE,0.114170791,0.393938129,TRUE,FALSE,0.377351252
130,x,FALSE,0.31211071,TRUE,FALSE,0.114170791,0.393938129,TRUE,FALSE,0.377351252
130,v,FALSE,0.31211071,TRUE,FALSE,0.114170791,0.393938129,TRUE,FALSE,0.377351252
131,ac,FALSE,0.95216637,FALSE,TRUE,0.791269348,0.957834454,FALSE,TRUE,0.285004503
131,b,FALSE,0.95216637,FALSE,TRUE,0.791269348,0.957834454,FALSE,TRUE,0.285004503
131,g,FALSE,0.95216637,FALSE,TRUE,0.791269348,0.957834454,FALSE,TRUE,0.285004503
131,n,FALSE,0.95216637,FALSE,TRUE,0.791269348,0.957834454,FALSE,TRUE,0.285004503
131,w,FALSE,0.95216637,FALSE,TRUE,0.791269348,0.957834454,FALSE,TRUE,0.285004503
131,ad,FALSE,0.95216637,FALSE,TRUE,0.791269348,0.957834454,FALSE,TRUE,0.285004503
131,af,FALSE,0.95216637,FALSE,TRUE,0.791269348,0.957834454,FALSE,TRUE,0.285004503
131,c,FALSE,0.95216637,FALSE,TRUE,0.791269348,0.957834454,FALSE,TRUE,0.285004503
131,l,FALSE,0.95216637,FALSE,TRUE,0.791269348,0.957834454,FALSE,TRUE,0.285004503
131,ak,FALSE,0.95216637,FALSE,TRUE,0.791269348,0.957834454,FALSE,TRUE,0.285004503
131,t,FALSE,0.95216637,FALSE,TRUE,0.791269348,0.957834454,FALSE,TRUE,0.285004503
131,aj,FALSE,0.95216637,FALSE,TRUE,0.791269348,0.957834454,FALSE,TRUE,0.285004503
131,r,FALSE,0.95216637,FALSE,TRUE,0.791269348,0.957834454,FALSE,TRUE,0.285004503
132,f,TRUE,0.694752146,TRUE,TRUE,0.860466947,0.679168853,FALSE,TRUE,0.748635358
132,b,TRUE,0.694752146,TRUE,TRUE,0.860466947,0.679168853,FALSE,TRUE,0.748635358
132,r,TRUE,0.694752146,TRUE,TRUE,0.860466947,0.679168853,FALSE,TRUE,0.748635358
132,af,TRUE,0.694752146,TRUE,TRUE,0.860466947,0.679168853,FALSE,TRUE,0.748635358
132,ap,TRUE,0.694752146,TRUE,TRUE,0.860466947,0.679168853,FALSE,TRUE,0.748635358
132,ak,TRUE,0.694752146,TRUE,TRUE,0.860466947,0.679168853,FALSE,TRUE,0.748635358
132,ar,TRUE,0.694752146,TRUE,TRUE,0.860466947,0.679168853,FALSE,TRUE,0.748635358
132,t,TRUE,0.694752146,TRUE,TRUE,0.860466947,0.679168853,FALSE,TRUE,0.748635358
133,g,FALSE,0.119987927,FALSE,FALSE,0.880029948,0.65015312,TRUE,TRUE,0.69735181
133,ac,FALSE,0.119987927,FALSE,FALSE,0.880029948,0.65015312,TRUE,TRUE,0.69735181
133,p,FALSE,0.119987927,FALSE,FALSE,0.880029948,0.65015312,TRUE,TRUE,0.69735181
133,j,FALSE,0.119987927,FALSE,FALSE,0.880029948,0.65015312,TRUE,TRUE,0.69735181
133,n,FALSE,0.119987927,FALSE,FALSE,0.880029948,0.65015312,TRUE,TRUE,0.69735181
133,ak,FALSE,0.119987927,FALSE,FALSE,0.880029948,0.65015312,TRUE,TRUE,0.69735181
133,ad,FALSE,0.119987927,FALSE,FALSE,0.880029948,0.65015312,TRUE,TRUE,0.69735181
133,ap,FALSE,0.119987927,FALSE,FALSE,0.880029948,0.65015312,TRUE,TRUE,0.69735181
133,l,FALSE,0.119987927,FALSE,FALSE,0.880029948,0.65015312,TRUE,TRUE,0.69735181
133,aj,FALSE,0.119987927,FALSE,FALSE,0.880029948,0.65015312,TRUE,TRUE,0.69735181
133,o,FALSE,0.119987927,FALSE,FALSE,0.880029948,0.65015312,TRUE,TRUE,0.69735181
133,ar,FALSE,0.119987927,FALSE,FALSE,0.880029948,0.65015312,TRUE,TRUE,0.69735181
133,t,FALSE,0.119987927,FALSE,FALSE,0.880029948,0.65015312,TRUE,TRUE,0.69735181
