case,event,z_2,z_1,z_4,z_3,z_5
179,f,0.202185775,TRUE,0.686107137,0.425790709,FALSE
179,w,0.202185775,TRUE,0.686107137,0.425790709,FALSE
179,i,0.202185775,TRUE,0.686107137,0.425790709,FALSE
179,p,0.202185775,TRUE,0.686107137,0.425790709,FALSE
179,i,0.202185775,TRUE,0.686107137,0.425790709,FALSE
180,t,0.227260045,TRUE,0.820079217,0.444456674,FALSE
180,a,0.227260045,TRUE,0.820079217,0.444456674,FALSE
180,i,0.227260045,TRUE,0.820079217,0.444456674,FALSE
180,f,0.227260045,TRUE,0.820079217,0.444456674,FALSE
180,q,0.227260045,TRUE,0.820079217,0.444456674,FALSE
180,w,0.227260045,TRUE,0.820079217,0.444456674,FALSE
180,f,0.227260045,TRUE,0.820079217,0.444456674,FALSE
180,i,0.227260045,TRUE,0.820079217,0.444456674,FALSE
181,b,0.537835527,TRUE,0.363834663,0.222992774,TRUE
181,t,0.537835527,TRUE,0.363834663,0.222992774,TRUE
181,q,0.537835527,TRUE,0.363834663,0.222992774,TRUE
181,k,0.537835527,TRUE,0.363834663,0.222992774,TRUE
181,x,0.537835527,TRUE,0.363834663,0.222992774,TRUE
181,w,0.537835527,TRUE,0.363834663,0.222992774,TRUE
181,ar,0.537835527,TRUE,0.363834663,0.222992774,TRUE
181,i,0.537835527,TRUE,0.363834663,0.222992774,TRUE
181,j,0.537835527,TRUE,0.363834663,0.222992774,TRUE
181,p,0.537835527,TRUE,0.363834663,0.222992774,TRUE
182,t,0.744839106,TRUE,0.717641835,0.184101675,FALSE
182,ad,0.744839106,TRUE,0.717641835,0.184101675,FALSE
182,i,0.744839106,TRUE,0.717641835,0.184101675,FALSE
182,u,0.744839106,TRUE,0.717641835,0.184101675,FALSE
182,x,0.744839106,TRUE,0.717641835,0.184101675,FALSE
182,ap,0.744839106,TRUE,0.717641835,0.184101675,FALSE
182,q,0.744839106,TRUE,0.717641835,0.184101675,FALSE
182,j,0.744839106,TRUE,0.717641835,0.184101675,FALSE
182,w,0.744839106,TRUE,0.717641835,0.184101675,FALSE
182,m,0.744839106,TRUE,0.717641835,0.184101675,FALSE
182,v,0.744839106,TRUE,0.717641835,0.184101675,FALSE
182,i,0.744839106,TRUE,0.717641835,0.184101675,FALSE
182,p,0.744839106,TRUE,0.717641835,0.184101675,FALSE
183,b,0.127255508,TRUE,0.970113665,0.924311338,TRUE
183,d,0.127255508,TRUE,0.970113665,0.924311338,TRUE
183,f,0.127255508,TRUE,0.970113665,0.924311338,TRUE
183,t,0.127255508,TRUE,0.970113665,0.924311338,TRUE
183,f,0.127255508,TRUE,0.970113665,0.924311338,TRUE
183,q,0.127255508,TRUE,0.970113665,0.924311338,TRUE
183,w,0.127255508,TRUE,0.970113665,0.924311338,TRUE
183,i,0.127255508,TRUE,0.970113665,0.924311338,TRUE
183,p,0.127255508,TRUE,0.970113665,0.924311338,TRUE
183,i,0.127255508,TRUE,0.970113665,0.924311338,TRUE
184,h,0.021416923,TRUE,0.851423752,0.816211439,FALSE
184,a,0.021416923,TRUE,0.851423752,0.816211439,FALSE
184,f,0.021416923,TRUE,0.851423752,0.816211439,FALSE
184,f,0.021416923,TRUE,0.851423752,0.816211439,FALSE
185,a,0.953931668,FALSE,0.255904021,0.603221512,TRUE
185,f,0.953931668,FALSE,0.255904021,0.603221512,TRUE
185,f,0.953931668,FALSE,0.255904021,0.603221512,TRUE
185,h,0.953931668,FALSE,0.255904021,0.603221512,TRUE
186,d,0.822594736,TRUE,0.13892,0.999865071,TRUE
186,f,0.822594736,TRUE,0.13892,0.999865071,TRUE
186,t,0.822594736,TRUE,0.13892,0.999865071,TRUE
186,b,0.822594736,TRUE,0.13892,0.999865071,TRUE
186,q,0.822594736,TRUE,0.13892,0.999865071,TRUE
186,f,0.822594736,TRUE,0.13892,0.999865071,TRUE
186,w,0.822594736,TRUE,0.13892,0.999865071,TRUE
186,i,0.822594736,TRUE,0.13892,0.999865071,TRUE
186,p,0.822594736,TRUE,0.13892,0.999865071,TRUE
187,d,0.133610436,FALSE,0.459332605,0.938480201,FALSE
187,f,0.133610436,FALSE,0.459332605,0.938480201,FALSE
187,t,0.133610436,FALSE,0.459332605,0.938480201,FALSE
187,i,0.133610436,FALSE,0.459332605,0.938480201,FALSE
187,f,0.133610436,FALSE,0.459332605,0.938480201,FALSE
187,q,0.133610436,FALSE,0.459332605,0.938480201,FALSE
187,w,0.133610436,FALSE,0.459332605,0.938480201,FALSE
187,i,0.133610436,FALSE,0.459332605,0.938480201,FALSE
187,p,0.133610436,FALSE,0.459332605,0.938480201,FALSE
187,i,0.133610436,FALSE,0.459332605,0.938480201,FALSE
188,a,0.241897711,FALSE,0.31659938,0.235075401,FALSE
188,f,0.241897711,FALSE,0.31659938,0.235075401,FALSE
188,f,0.241897711,FALSE,0.31659938,0.235075401,FALSE
188,i,0.241897711,FALSE,0.31659938,0.235075401,FALSE
188,t,0.241897711,FALSE,0.31659938,0.235075401,FALSE
188,q,0.241897711,FALSE,0.31659938,0.235075401,FALSE
188,w,0.241897711,FALSE,0.31659938,0.235075401,FALSE
188,i,0.241897711,FALSE,0.31659938,0.235075401,FALSE
188,p,0.241897711,FALSE,0.31659938,0.235075401,FALSE
188,i,0.241897711,FALSE,0.31659938,0.235075401,FALSE
189,i,0.862848629,FALSE,0.513747789,0.889135323,FALSE
189,f,0.862848629,FALSE,0.513747789,0.889135323,FALSE
189,d,0.862848629,FALSE,0.513747789,0.889135323,FALSE
189,t,0.862848629,FALSE,0.513747789,0.889135323,FALSE
189,q,0.862848629,FALSE,0.513747789,0.889135323,FALSE
189,w,0.862848629,FALSE,0.513747789,0.889135323,FALSE
189,f,0.862848629,FALSE,0.513747789,0.889135323,FALSE
189,i,0.862848629,FALSE,0.513747789,0.889135323,FALSE
189,p,0.862848629,FALSE,0.513747789,0.889135323,FALSE
189,i,0.862848629,FALSE,0.513747789,0.889135323,FALSE
190,t,0.612366453,TRUE,0.952239067,0.135230707,FALSE
190,x,0.612366453,TRUE,0.952239067,0.135230707,FALSE
190,k,0.612366453,TRUE,0.952239067,0.135230707,FALSE
190,ar,0.612366453,TRUE,0.952239067,0.135230707,FALSE
190,i,0.612366453,TRUE,0.952239067,0.135230707,FALSE
190,j,0.612366453,TRUE,0.952239067,0.135230707,FALSE
190,q,0.612366453,TRUE,0.952239067,0.135230707,FALSE
190,w,0.612366453,TRUE,0.952239067,0.135230707,FALSE
190,g,0.612366453,TRUE,0.952239067,0.135230707,FALSE
190,i,0.612366453,TRUE,0.952239067,0.135230707,FALSE
190,p,0.612366453,TRUE,0.952239067,0.135230707,FALSE
190,h,0.612366453,TRUE,0.952239067,0.135230707,FALSE
191,t,0.821385952,TRUE,0.298732971,0.17482728,TRUE
191,k,0.821385952,TRUE,0.298732971,0.17482728,TRUE
191,b,0.821385952,TRUE,0.298732971,0.17482728,TRUE
191,x,0.821385952,TRUE,0.298732971,0.17482728,TRUE
191,ar,0.821385952,TRUE,0.298732971,0.17482728,TRUE
191,j,0.821385952,TRUE,0.298732971,0.17482728,TRUE
191,q,0.821385952,TRUE,0.298732971,0.17482728,TRUE
191,m,0.821385952,TRUE,0.298732971,0.17482728,TRUE
191,g,0.821385952,TRUE,0.298732971,0.17482728,TRUE
191,w,0.821385952,TRUE,0.298732971,0.17482728,TRUE
191,i,0.821385952,TRUE,0.298732971,0.17482728,TRUE
191,p,0.821385952,TRUE,0.298732971,0.17482728,TRUE
192,k,0.874673659,TRUE,0.850056434,0.003513542,FALSE
192,x,0.874673659,TRUE,0.850056434,0.003513542,FALSE
192,t,0.874673659,TRUE,0.850056434,0.003513542,FALSE
192,i,0.874673659,TRUE,0.850056434,0.003513542,FALSE
192,ar,0.874673659,TRUE,0.850056434,0.003513542,FALSE
192,j,0.874673659,TRUE,0.850056434,0.003513542,FALSE
192,q,0.874673659,TRUE,0.850056434,0.003513542,FALSE
192,m,0.874673659,TRUE,0.850056434,0.003513542,FALSE
192,w,0.874673659,TRUE,0.850056434,0.003513542,FALSE
192,g,0.874673659,TRUE,0.850056434,0.003513542,FALSE
192,i,0.874673659,TRUE,0.850056434,0.003513542,FALSE
192,p,0.874673659,TRUE,0.850056434,0.003513542,FALSE
192,h,0.874673659,TRUE,0.850056434,0.003513542,FALSE
193,x,0.738275615,TRUE,0.092911949,0.081599141,TRUE
193,b,0.738275615,TRUE,0.092911949,0.081599141,TRUE
193,t,0.738275615,TRUE,0.092911949,0.081599141,TRUE
193,ad,0.738275615,TRUE,0.092911949,0.081599141,TRUE
193,ao,0.738275615,TRUE,0.092911949,0.081599141,TRUE
193,q,0.738275615,TRUE,0.092911949,0.081599141,TRUE
193,ap,0.738275615,TRUE,0.092911949,0.081599141,TRUE
193,w,0.738275615,TRUE,0.092911949,0.081599141,TRUE
193,j,0.738275615,TRUE,0.092911949,0.081599141,TRUE
193,i,0.738275615,TRUE,0.092911949,0.081599141,TRUE
194,f,0.615154772,FALSE,0.030646999,0.674213758,TRUE
194,b,0.615154772,FALSE,0.030646999,0.674213758,TRUE
194,a,0.615154772,FALSE,0.030646999,0.674213758,TRUE
194,t,0.615154772,FALSE,0.030646999,0.674213758,TRUE
194,q,0.615154772,FALSE,0.030646999,0.674213758,TRUE
194,f,0.615154772,FALSE,0.030646999,0.674213758,TRUE
194,w,0.615154772,FALSE,0.030646999,0.674213758,TRUE
194,i,0.615154772,FALSE,0.030646999,0.674213758,TRUE
194,p,0.615154772,FALSE,0.030646999,0.674213758,TRUE
195,f,0.960363953,TRUE,0.768188784,0.782694194,TRUE
195,b,0.960363953,TRUE,0.768188784,0.782694194,TRUE
195,t,0.960363953,TRUE,0.768188784,0.782694194,TRUE
195,d,0.960363953,TRUE,0.768188784,0.782694194,TRUE
195,f,0.960363953,TRUE,0.768188784,0.782694194,TRUE
196,t,0.732224387,FALSE,0.368104385,0.929121595,TRUE
196,f,0.732224387,FALSE,0.368104385,0.929121595,TRUE
196,b,0.732224387,FALSE,0.368104385,0.929121595,TRUE
196,a,0.732224387,FALSE,0.368104385,0.929121595,TRUE
196,f,0.732224387,FALSE,0.368104385,0.929121595,TRUE
196,q,0.732224387,FALSE,0.368104385,0.929121595,TRUE
196,w,0.732224387,FALSE,0.368104385,0.929121595,TRUE
196,i,0.732224387,FALSE,0.368104385,0.929121595,TRUE
197,t,0.415238625,TRUE,0.778038859,0.274840321,TRUE
197,f,0.415238625,TRUE,0.778038859,0.274840321,TRUE
197,a,0.415238625,TRUE,0.778038859,0.274840321,TRUE
197,b,0.415238625,TRUE,0.778038859,0.274840321,TRUE
197,f,0.415238625,TRUE,0.778038859,0.274840321,TRUE
197,q,0.415238625,TRUE,0.778038859,0.274840321,TRUE
197,w,0.415238625,TRUE,0.778038859,0.274840321,TRUE
197,i,0.415238625,TRUE,0.778038859,0.274840321,TRUE
197,p,0.415238625,TRUE,0.778038859,0.274840321,TRUE
197,i,0.415238625,TRUE,0.778038859,0.274840321,TRUE
198,f,0.295722556,TRUE,0.261046442,0.672996234,FALSE
198,i,0.295722556,TRUE,0.261046442,0.672996234,FALSE
198,d,0.295722556,TRUE,0.261046442,0.672996234,FALSE
198,t,0.295722556,TRUE,0.261046442,0.672996234,FALSE
198,f,0.295722556,TRUE,0.261046442,0.672996234,FALSE
198,q,0.295722556,TRUE,0.261046442,0.672996234,FALSE
198,w,0.295722556,TRUE,0.261046442,0.672996234,FALSE
198,i,0.295722556,TRUE,0.261046442,0.672996234,FALSE
198,p,0.295722556,TRUE,0.261046442,0.672996234,FALSE
198,i,0.295722556,TRUE,0.261046442,0.672996234,FALSE
199,f,0.13638841,TRUE,0.734770259,0.716503953,FALSE
199,d,0.13638841,TRUE,0.734770259,0.716503953,FALSE
199,t,0.13638841,TRUE,0.734770259,0.716503953,FALSE
199,i,0.13638841,TRUE,0.734770259,0.716503953,FALSE
199,f,0.13638841,TRUE,0.734770259,0.716503953,FALSE
199,q,0.13638841,TRUE,0.734770259,0.716503953,FALSE
199,w,0.13638841,TRUE,0.734770259,0.716503953,FALSE
199,i,0.13638841,TRUE,0.734770259,0.716503953,FALSE
199,p,0.13638841,TRUE,0.734770259,0.716503953,FALSE
199,i,0.13638841,TRUE,0.734770259,0.716503953,FALSE
200,f,0.605263669,FALSE,0.280089856,0.941473826,TRUE
200,a,0.605263669,FALSE,0.280089856,0.941473826,TRUE
201,a,0.841480143,TRUE,0.017643575,0.760340334,TRUE
201,b,0.841480143,TRUE,0.017643575,0.760340334,TRUE
201,f,0.841480143,TRUE,0.017643575,0.760340334,TRUE
201,t,0.841480143,TRUE,0.017643575,0.760340334,TRUE
201,q,0.841480143,TRUE,0.017643575,0.760340334,TRUE
201,f,0.841480143,TRUE,0.017643575,0.760340334,TRUE
201,w,0.841480143,TRUE,0.017643575,0.760340334,TRUE
201,i,0.841480143,TRUE,0.017643575,0.760340334,TRUE
201,p,0.841480143,TRUE,0.017643575,0.760340334,TRUE
202,b,0.853505877,FALSE,0.219979296,0.604054828,TRUE
202,t,0.853505877,FALSE,0.219979296,0.604054828,TRUE
202,f,0.853505877,FALSE,0.219979296,0.604054828,TRUE
202,a,0.853505877,FALSE,0.219979296,0.604054828,TRUE
202,q,0.853505877,FALSE,0.219979296,0.604054828,TRUE
202,w,0.853505877,FALSE,0.219979296,0.604054828,TRUE
202,f,0.853505877,FALSE,0.219979296,0.604054828,TRUE
202,i,0.853505877,FALSE,0.219979296,0.604054828,TRUE
202,p,0.853505877,FALSE,0.219979296,0.604054828,TRUE
203,b,0.213890864,FALSE,0.163850564,0.004063707,TRUE
203,f,0.213890864,FALSE,0.163850564,0.004063707,TRUE
203,a,0.213890864,FALSE,0.163850564,0.004063707,TRUE
203,f,0.213890864,FALSE,0.163850564,0.004063707,TRUE
203,t,0.213890864,FALSE,0.163850564,0.004063707,TRUE
203,q,0.213890864,FALSE,0.163850564,0.004063707,TRUE
204,f,0.01745659,FALSE,0.700464146,0.997599277,FALSE
204,a,0.01745659,FALSE,0.700464146,0.997599277,FALSE
204,i,0.01745659,FALSE,0.700464146,0.997599277,FALSE
204,t,0.01745659,FALSE,0.700464146,0.997599277,FALSE
204,f,0.01745659,FALSE,0.700464146,0.997599277,FALSE
204,q,0.01745659,FALSE,0.700464146,0.997599277,FALSE
204,w,0.01745659,FALSE,0.700464146,0.997599277,FALSE
204,i,0.01745659,FALSE,0.700464146,0.997599277,FALSE
205,f,0.226578125,FALSE,0.608729535,0.50050448,FALSE
205,t,0.226578125,FALSE,0.608729535,0.50050448,FALSE
205,i,0.226578125,FALSE,0.608729535,0.50050448,FALSE
205,q,0.226578125,FALSE,0.608729535,0.50050448,FALSE
205,w,0.226578125,FALSE,0.608729535,0.50050448,FALSE
205,d,0.226578125,FALSE,0.608729535,0.50050448,FALSE
205,f,0.226578125,FALSE,0.608729535,0.50050448,FALSE
205,i,0.226578125,FALSE,0.608729535,0.50050448,FALSE
205,p,0.226578125,FALSE,0.608729535,0.50050448,FALSE
205,i,0.226578125,FALSE,0.608729535,0.50050448,FALSE
206,d,0.290852421,TRUE,0.568304386,0.994592047,FALSE
206,f,0.290852421,TRUE,0.568304386,0.994592047,FALSE
206,f,0.290852421,TRUE,0.568304386,0.994592047,FALSE
206,i,0.290852421,TRUE,0.568304386,0.994592047,FALSE
206,t,0.290852421,TRUE,0.568304386,0.994592047,FALSE
206,q,0.290852421,TRUE,0.568304386,0.994592047,FALSE
206,w,0.290852421,TRUE,0.568304386,0.994592047,FALSE
207,b,0.206047715,TRUE,0.764041896,0.730891549,TRUE
207,t,0.206047715,TRUE,0.764041896,0.730891549,TRUE
207,f,0.206047715,TRUE,0.764041896,0.730891549,TRUE
207,a,0.206047715,TRUE,0.764041896,0.730891549,TRUE
207,q,0.206047715,TRUE,0.764041896,0.730891549,TRUE
207,f,0.206047715,TRUE,0.764041896,0.730891549,TRUE
207,w,0.206047715,TRUE,0.764041896,0.730891549,TRUE
207,i,0.206047715,TRUE,0.764041896,0.730891549,TRUE
207,p,0.206047715,TRUE,0.764041896,0.730891549,TRUE
207,i,0.206047715,TRUE,0.764041896,0.730891549,TRUE
208,i,0.949404963,FALSE,0.643425247,0.832423403,FALSE
208,f,0.949404963,FALSE,0.643425247,0.832423403,FALSE
208,a,0.949404963,FALSE,0.643425247,0.832423403,FALSE
208,t,0.949404963,FALSE,0.643425247,0.832423403,FALSE
208,f,0.949404963,FALSE,0.643425247,0.832423403,FALSE
208,q,0.949404963,FALSE,0.643425247,0.832423403,FALSE
208,w,0.949404963,FALSE,0.643425247,0.832423403,FALSE
208,i,0.949404963,FALSE,0.643425247,0.832423403,FALSE
208,p,0.949404963,FALSE,0.643425247,0.832423403,FALSE
208,i,0.949404963,FALSE,0.643425247,0.832423403,FALSE
209,i,0.96857646,FALSE,0.631330707,0.690742394,FALSE
209,a,0.96857646,FALSE,0.631330707,0.690742394,FALSE
209,f,0.96857646,FALSE,0.631330707,0.690742394,FALSE
209,t,0.96857646,FALSE,0.631330707,0.690742394,FALSE
209,f,0.96857646,FALSE,0.631330707,0.690742394,FALSE
209,q,0.96857646,FALSE,0.631330707,0.690742394,FALSE
209,w,0.96857646,FALSE,0.631330707,0.690742394,FALSE
209,i,0.96857646,FALSE,0.631330707,0.690742394,FALSE
209,p,0.96857646,FALSE,0.631330707,0.690742394,FALSE
209,i,0.96857646,FALSE,0.631330707,0.690742394,FALSE
210,f,0.009794258,TRUE,0.074415076,0.203775863,FALSE
210,t,0.009794258,TRUE,0.074415076,0.203775863,FALSE
210,a,0.009794258,TRUE,0.074415076,0.203775863,FALSE
210,f,0.009794258,TRUE,0.074415076,0.203775863,FALSE
210,i,0.009794258,TRUE,0.074415076,0.203775863,FALSE
210,q,0.009794258,TRUE,0.074415076,0.203775863,FALSE
210,w,0.009794258,TRUE,0.074415076,0.203775863,FALSE
210,i,0.009794258,TRUE,0.074415076,0.203775863,FALSE
210,p,0.009794258,TRUE,0.074415076,0.203775863,FALSE
210,i,0.009794258,TRUE,0.074415076,0.203775863,FALSE
211,b,0.192784454,FALSE,0.776305976,0.697615561,TRUE
211,f,0.192784454,FALSE,0.776305976,0.697615561,TRUE
211,a,0.192784454,FALSE,0.776305976,0.697615561,TRUE
211,t,0.192784454,FALSE,0.776305976,0.697615561,TRUE
211,q,0.192784454,FALSE,0.776305976,0.697615561,TRUE
211,f,0.192784454,FALSE,0.776305976,0.697615561,TRUE
211,w,0.192784454,FALSE,0.776305976,0.697615561,TRUE
211,i,0.192784454,FALSE,0.776305976,0.697615561,TRUE
211,p,0.192784454,FALSE,0.776305976,0.697615561,TRUE
211,i,0.192784454,FALSE,0.776305976,0.697615561,TRUE
212,x,0.814997662,TRUE,0.900723183,0.056497818,FALSE
212,i,0.814997662,TRUE,0.900723183,0.056497818,FALSE
212,k,0.814997662,TRUE,0.900723183,0.056497818,FALSE
212,t,0.814997662,TRUE,0.900723183,0.056497818,FALSE
212,q,0.814997662,TRUE,0.900723183,0.056497818,FALSE
212,ar,0.814997662,TRUE,0.900723183,0.056497818,FALSE
212,w,0.814997662,TRUE,0.900723183,0.056497818,FALSE
212,j,0.814997662,TRUE,0.900723183,0.056497818,FALSE
212,i,0.814997662,TRUE,0.900723183,0.056497818,FALSE
212,p,0.814997662,TRUE,0.900723183,0.056497818,FALSE
212,m,0.814997662,TRUE,0.900723183,0.056497818,FALSE
212,g,0.814997662,TRUE,0.900723183,0.056497818,FALSE
212,h,0.814997662,TRUE,0.900723183,0.056497818,FALSE
213,k,0.835036637,FALSE,0.791578709,0.153359107,TRUE
213,b,0.835036637,FALSE,0.791578709,0.153359107,TRUE
213,ar,0.835036637,FALSE,0.791578709,0.153359107,TRUE
213,x,0.835036637,FALSE,0.791578709,0.153359107,TRUE
213,t,0.835036637,FALSE,0.791578709,0.153359107,TRUE
213,q,0.835036637,FALSE,0.791578709,0.153359107,TRUE
213,j,0.835036637,FALSE,0.791578709,0.153359107,TRUE
213,w,0.835036637,FALSE,0.791578709,0.153359107,TRUE
214,t,0.440206966,FALSE,0.852333837,0.741227766,FALSE
214,d,0.440206966,FALSE,0.852333837,0.741227766,FALSE
214,f,0.440206966,FALSE,0.852333837,0.741227766,FALSE
214,i,0.440206966,FALSE,0.852333837,0.741227766,FALSE
214,f,0.440206966,FALSE,0.852333837,0.741227766,FALSE
214,q,0.440206966,FALSE,0.852333837,0.741227766,FALSE
214,w,0.440206966,FALSE,0.852333837,0.741227766,FALSE
214,i,0.440206966,FALSE,0.852333837,0.741227766,FALSE
214,p,0.440206966,FALSE,0.852333837,0.741227766,FALSE
214,h,0.440206966,FALSE,0.852333837,0.741227766,FALSE
215,t,0.758804008,FALSE,0.604467949,0.39436456,TRUE
215,b,0.758804008,FALSE,0.604467949,0.39436456,TRUE
215,q,0.758804008,FALSE,0.604467949,0.39436456,TRUE
215,f,0.758804008,FALSE,0.604467949,0.39436456,TRUE
215,a,0.758804008,FALSE,0.604467949,0.39436456,TRUE
215,w,0.758804008,FALSE,0.604467949,0.39436456,TRUE
215,i,0.758804008,FALSE,0.604467949,0.39436456,TRUE
215,f,0.758804008,FALSE,0.604467949,0.39436456,TRUE
215,p,0.758804008,FALSE,0.604467949,0.39436456,TRUE
216,t,0.393328963,TRUE,0.07130105,0.609765521,TRUE
216,f,0.393328963,TRUE,0.07130105,0.609765521,TRUE
216,b,0.393328963,TRUE,0.07130105,0.609765521,TRUE
216,q,0.393328963,TRUE,0.07130105,0.609765521,TRUE
216,a,0.393328963,TRUE,0.07130105,0.609765521,TRUE
216,w,0.393328963,TRUE,0.07130105,0.609765521,TRUE
216,f,0.393328963,TRUE,0.07130105,0.609765521,TRUE
216,i,0.393328963,TRUE,0.07130105,0.609765521,TRUE
216,p,0.393328963,TRUE,0.07130105,0.609765521,TRUE
217,f,0.931822613,TRUE,0.723682975,0.433254875,TRUE
217,b,0.931822613,TRUE,0.723682975,0.433254875,TRUE
217,a,0.931822613,TRUE,0.723682975,0.433254875,TRUE
217,t,0.931822613,TRUE,0.723682975,0.433254875,TRUE
217,f,0.931822613,TRUE,0.723682975,0.433254875,TRUE
217,q,0.931822613,TRUE,0.723682975,0.433254875,TRUE
217,w,0.931822613,TRUE,0.723682975,0.433254875,TRUE
217,i,0.931822613,TRUE,0.723682975,0.433254875,TRUE
217,p,0.931822613,TRUE,0.723682975,0.433254875,TRUE
218,b,0.0310494,TRUE,0.531723697,0.978283321,TRUE
218,f,0.0310494,TRUE,0.531723697,0.978283321,TRUE
218,t,0.0310494,TRUE,0.531723697,0.978283321,TRUE
218,d,0.0310494,TRUE,0.531723697,0.978283321,TRUE
218,q,0.0310494,TRUE,0.531723697,0.978283321,TRUE
218,f,0.0310494,TRUE,0.531723697,0.978283321,TRUE
218,w,0.0310494,TRUE,0.531723697,0.978283321,TRUE
218,i,0.0310494,TRUE,0.531723697,0.978283321,TRUE
218,p,0.0310494,TRUE,0.531723697,0.978283321,TRUE
219,c,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,d,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,ae,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,ad,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,x,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,ap,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,j,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,ab,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,ad,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,ak,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,ae,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,aq,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,e,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,ae,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,aq,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,ai,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,ao,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,r,0.855045364,FALSE,0.241995169,0.329103851,FALSE
219,l,0.855045364,FALSE,0.241995169,0.329103851,FALSE
220,i,0.392679081,FALSE,0.36689486,0.012569094,FALSE
220,f,0.392679081,FALSE,0.36689486,0.012569094,FALSE
220,d,0.392679081,FALSE,0.36689486,0.012569094,FALSE
220,t,0.392679081,FALSE,0.36689486,0.012569094,FALSE
220,q,0.392679081,FALSE,0.36689486,0.012569094,FALSE
220,f,0.392679081,FALSE,0.36689486,0.012569094,FALSE
220,w,0.392679081,FALSE,0.36689486,0.012569094,FALSE
220,i,0.392679081,FALSE,0.36689486,0.012569094,FALSE
220,p,0.392679081,FALSE,0.36689486,0.012569094,FALSE
220,i,0.392679081,FALSE,0.36689486,0.012569094,FALSE
221,i,0.461969479,FALSE,0.439048198,0.540103169,FALSE
221,f,0.461969479,FALSE,0.439048198,0.540103169,FALSE
221,t,0.461969479,FALSE,0.439048198,0.540103169,FALSE
221,q,0.461969479,FALSE,0.439048198,0.540103169,FALSE
221,a,0.461969479,FALSE,0.439048198,0.540103169,FALSE
221,w,0.461969479,FALSE,0.439048198,0.540103169,FALSE
221,f,0.461969479,FALSE,0.439048198,0.540103169,FALSE
221,i,0.461969479,FALSE,0.439048198,0.540103169,FALSE
221,p,0.461969479,FALSE,0.439048198,0.540103169,FALSE
221,i,0.461969479,FALSE,0.439048198,0.540103169,FALSE
222,f,0.21051306,TRUE,0.485935296,0.018413854,TRUE
222,b,0.21051306,TRUE,0.485935296,0.018413854,TRUE
222,a,0.21051306,TRUE,0.485935296,0.018413854,TRUE
222,t,0.21051306,TRUE,0.485935296,0.018413854,TRUE
222,f,0.21051306,TRUE,0.485935296,0.018413854,TRUE
222,q,0.21051306,TRUE,0.485935296,0.018413854,TRUE
223,i,0.600973684,TRUE,0.970720656,0.474992208,FALSE
223,a,0.600973684,TRUE,0.970720656,0.474992208,FALSE
223,f,0.600973684,TRUE,0.970720656,0.474992208,FALSE
223,t,0.600973684,TRUE,0.970720656,0.474992208,FALSE
223,f,0.600973684,TRUE,0.970720656,0.474992208,FALSE
223,q,0.600973684,TRUE,0.970720656,0.474992208,FALSE
223,w,0.600973684,TRUE,0.970720656,0.474992208,FALSE
223,i,0.600973684,TRUE,0.970720656,0.474992208,FALSE
223,p,0.600973684,TRUE,0.970720656,0.474992208,FALSE
223,h,0.600973684,TRUE,0.970720656,0.474992208,FALSE
224,h,0.062564072,FALSE,0.568554174,0.127999234,FALSE
224,f,0.062564072,FALSE,0.568554174,0.127999234,FALSE
224,a,0.062564072,FALSE,0.568554174,0.127999234,FALSE
224,f,0.062564072,FALSE,0.568554174,0.127999234,FALSE
225,d,0.251242768,TRUE,0.513324744,0.116632093,FALSE
225,i,0.251242768,TRUE,0.513324744,0.116632093,FALSE
225,t,0.251242768,TRUE,0.513324744,0.116632093,FALSE
225,f,0.251242768,TRUE,0.513324744,0.116632093,FALSE
225,f,0.251242768,TRUE,0.513324744,0.116632093,FALSE
225,q,0.251242768,TRUE,0.513324744,0.116632093,FALSE
225,w,0.251242768,TRUE,0.513324744,0.116632093,FALSE
225,i,0.251242768,TRUE,0.513324744,0.116632093,FALSE
225,p,0.251242768,TRUE,0.513324744,0.116632093,FALSE
226,t,0.294607611,TRUE,0.450901054,0.157279308,FALSE
226,a,0.294607611,TRUE,0.450901054,0.157279308,FALSE
226,f,0.294607611,TRUE,0.450901054,0.157279308,FALSE
226,i,0.294607611,TRUE,0.450901054,0.157279308,FALSE
226,f,0.294607611,TRUE,0.450901054,0.157279308,FALSE
226,q,0.294607611,TRUE,0.450901054,0.157279308,FALSE
226,w,0.294607611,TRUE,0.450901054,0.157279308,FALSE
226,i,0.294607611,TRUE,0.450901054,0.157279308,FALSE
