case,event,z_2,z_1,z_4,z_3,z_6,z_5,z_8,z_7,z_9,z_10,z_11
89,j,0.020080985,0.544012858,0.836657868,0.7198037190000001,False,0.583296875,0.458674289,0.6427371829999999,True,0.52810398,True
89,h,0.020080985,0.544012858,0.836657868,0.7198037190000001,False,0.583296875,0.458674289,0.6427371829999999,True,0.52810398,True
89,a,0.020080985,0.544012858,0.836657868,0.7198037190000001,False,0.583296875,0.458674289,0.6427371829999999,True,0.52810398,True
89,ah,0.020080985,0.544012858,0.836657868,0.7198037190000001,False,0.583296875,0.458674289,0.6427371829999999,True,0.52810398,True
89,y,0.020080985,0.544012858,0.836657868,0.7198037190000001,False,0.583296875,0.458674289,0.6427371829999999,True,0.52810398,True
89,f,0.020080985,0.544012858,0.836657868,0.7198037190000001,False,0.583296875,0.458674289,0.6427371829999999,True,0.52810398,True
89,an,0.020080985,0.544012858,0.836657868,0.7198037190000001,False,0.583296875,0.458674289,0.6427371829999999,True,0.52810398,True
89,ag,0.020080985,0.544012858,0.836657868,0.7198037190000001,False,0.583296875,0.458674289,0.6427371829999999,True,0.52810398,True
89,v,0.020080985,0.544012858,0.836657868,0.7198037190000001,False,0.583296875,0.458674289,0.6427371829999999,True,0.52810398,True
89,ac,0.020080985,0.544012858,0.836657868,0.7198037190000001,False,0.583296875,0.458674289,0.6427371829999999,True,0.52810398,True
89,p,0.020080985,0.544012858,0.836657868,0.7198037190000001,False,0.583296875,0.458674289,0.6427371829999999,True,0.52810398,True
90,aq,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,g,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,af,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,b,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,am,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,c,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,d,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,j,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,q,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,ae,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,h,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,ah,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,m,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,an,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,ao,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
90,x,0.517820199,0.442311436,0.5483894739999999,0.12661925699999999,False,0.15919203,0.09367503699999999,0.787455713,False,0.31622655,True
91,as,0.10886188599999999,0.9891044640000001,0.24832676,0.755254063,True,0.5089165520000001,0.220913295,0.908197103,False,0.908426381,False
91,q,0.10886188599999999,0.9891044640000001,0.24832676,0.755254063,True,0.5089165520000001,0.220913295,0.908197103,False,0.908426381,False
91,c,0.10886188599999999,0.9891044640000001,0.24832676,0.755254063,True,0.5089165520000001,0.220913295,0.908197103,False,0.908426381,False
91,e,0.10886188599999999,0.9891044640000001,0.24832676,0.755254063,True,0.5089165520000001,0.220913295,0.908197103,False,0.908426381,False
91,s,0.10886188599999999,0.9891044640000001,0.24832676,0.755254063,True,0.5089165520000001,0.220913295,0.908197103,False,0.908426381,False
91,h,0.10886188599999999,0.9891044640000001,0.24832676,0.755254063,True,0.5089165520000001,0.220913295,0.908197103,False,0.908426381,False
91,k,0.10886188599999999,0.9891044640000001,0.24832676,0.755254063,True,0.5089165520000001,0.220913295,0.908197103,False,0.908426381,False
91,am,0.10886188599999999,0.9891044640000001,0.24832676,0.755254063,True,0.5089165520000001,0.220913295,0.908197103,False,0.908426381,False
91,r,0.10886188599999999,0.9891044640000001,0.24832676,0.755254063,True,0.5089165520000001,0.220913295,0.908197103,False,0.908426381,False
91,ag,0.10886188599999999,0.9891044640000001,0.24832676,0.755254063,True,0.5089165520000001,0.220913295,0.908197103,False,0.908426381,False
91,ai,0.10886188599999999,0.9891044640000001,0.24832676,0.755254063,True,0.5089165520000001,0.220913295,0.908197103,False,0.908426381,False
91,z,0.10886188599999999,0.9891044640000001,0.24832676,0.755254063,True,0.5089165520000001,0.220913295,0.908197103,False,0.908426381,False
91,o,0.10886188599999999,0.9891044640000001,0.24832676,0.755254063,True,0.5089165520000001,0.220913295,0.908197103,False,0.908426381,False
92,b,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,al,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,c,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,a,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,h,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,e,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,d,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,i,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,ag,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,af,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,f,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,t,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,k,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,u,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,ao,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,y,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,ad,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,v,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,r,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,ak,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,z,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,aj,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
92,p,0.14645982800000001,0.812393345,0.28939609,0.22240933,True,0.7544902659999999,0.244499112,0.297431479,True,0.670139271,False
93,q,0.385995068,0.21215344600000002,0.351117123,0.697909195,False,0.736362994,0.667433811,0.06374301,False,0.169448682,False
93,c,0.385995068,0.21215344600000002,0.351117123,0.697909195,False,0.736362994,0.667433811,0.06374301,False,0.169448682,False
93,j,0.385995068,0.21215344600000002,0.351117123,0.697909195,False,0.736362994,0.667433811,0.06374301,False,0.169448682,False
93,aq,0.385995068,0.21215344600000002,0.351117123,0.697909195,False,0.736362994,0.667433811,0.06374301,False,0.169448682,False
93,an,0.385995068,0.21215344600000002,0.351117123,0.697909195,False,0.736362994,0.667433811,0.06374301,False,0.169448682,False
93,n,0.385995068,0.21215344600000002,0.351117123,0.697909195,False,0.736362994,0.667433811,0.06374301,False,0.169448682,False
93,am,0.385995068,0.21215344600000002,0.351117123,0.697909195,False,0.736362994,0.667433811,0.06374301,False,0.169448682,False
93,h,0.385995068,0.21215344600000002,0.351117123,0.697909195,False,0.736362994,0.667433811,0.06374301,False,0.169448682,False
93,o,0.385995068,0.21215344600000002,0.351117123,0.697909195,False,0.736362994,0.667433811,0.06374301,False,0.169448682,False
93,ai,0.385995068,0.21215344600000002,0.351117123,0.697909195,False,0.736362994,0.667433811,0.06374301,False,0.169448682,False
93,ag,0.385995068,0.21215344600000002,0.351117123,0.697909195,False,0.736362994,0.667433811,0.06374301,False,0.169448682,False
93,u,0.385995068,0.21215344600000002,0.351117123,0.697909195,False,0.736362994,0.667433811,0.06374301,False,0.169448682,False
93,ak,0.385995068,0.21215344600000002,0.351117123,0.697909195,False,0.736362994,0.667433811,0.06374301,False,0.169448682,False
94,m,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,ab,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,j,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,af,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,c,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,d,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,a,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,b,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,f,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,h,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,ao,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,an,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,ag,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,y,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,u,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,v,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,ak,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
94,p,0.43862134399999997,0.936147996,0.388129327,0.57420487,False,0.743158765,0.5358576039999999,0.606015436,True,0.8769370040000001,False
96,j,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,c,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,d,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,h,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,g,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,b,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,m,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,ag,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,af,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,ao,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,ae,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,a,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,an,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,y,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,ah,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,ac,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,f,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,v,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
96,p,0.14823293099999998,0.409203971,0.858900474,0.9847999129999999,False,0.623881996,0.596049912,0.9571086240000001,True,0.269108433,True
98,q,0.909432395,0.17427701199999998,0.877499806,0.957181787,True,0.7765752290000001,0.31643722399999996,0.5358539139999999,False,0.300226051,False
98,e,0.909432395,0.17427701199999998,0.877499806,0.957181787,True,0.7765752290000001,0.31643722399999996,0.5358539139999999,False,0.300226051,False
98,c,0.909432395,0.17427701199999998,0.877499806,0.957181787,True,0.7765752290000001,0.31643722399999996,0.5358539139999999,False,0.300226051,False
98,aq,0.909432395,0.17427701199999998,0.877499806,0.957181787,True,0.7765752290000001,0.31643722399999996,0.5358539139999999,False,0.300226051,False
98,k,0.909432395,0.17427701199999998,0.877499806,0.957181787,True,0.7765752290000001,0.31643722399999996,0.5358539139999999,False,0.300226051,False
98,am,0.909432395,0.17427701199999998,0.877499806,0.957181787,True,0.7765752290000001,0.31643722399999996,0.5358539139999999,False,0.300226051,False
98,ai,0.909432395,0.17427701199999998,0.877499806,0.957181787,True,0.7765752290000001,0.31643722399999996,0.5358539139999999,False,0.300226051,False
98,o,0.909432395,0.17427701199999998,0.877499806,0.957181787,True,0.7765752290000001,0.31643722399999996,0.5358539139999999,False,0.300226051,False
98,h,0.909432395,0.17427701199999998,0.877499806,0.957181787,True,0.7765752290000001,0.31643722399999996,0.5358539139999999,False,0.300226051,False
98,ag,0.909432395,0.17427701199999998,0.877499806,0.957181787,True,0.7765752290000001,0.31643722399999996,0.5358539139999999,False,0.300226051,False
98,z,0.909432395,0.17427701199999998,0.877499806,0.957181787,True,0.7765752290000001,0.31643722399999996,0.5358539139999999,False,0.300226051,False
98,ac,0.909432395,0.17427701199999998,0.877499806,0.957181787,True,0.7765752290000001,0.31643722399999996,0.5358539139999999,False,0.300226051,False
98,aj,0.909432395,0.17427701199999998,0.877499806,0.957181787,True,0.7765752290000001,0.31643722399999996,0.5358539139999999,False,0.300226051,False
100,b,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,d,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,c,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,i,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,a,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,af,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,al,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,e,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,h,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,f,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,ag,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,ao,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,t,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,k,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,ac,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,z,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,y,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,v,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,ad,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,p,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
100,aj,0.412164045,0.032759976,0.9360707229999999,0.25464608899999996,True,0.50251435,0.021689492,0.82325196,True,0.8937045570000001,True
101,a,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
101,c,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
101,aa,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
101,l,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
101,h,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
101,e,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
101,w,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
101,ag,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
101,k,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
101,u,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
101,ak,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
101,ar,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
101,p,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
101,z,0.24596573600000002,0.257757415,0.28131362,0.360823035,True,0.661210533,0.950024428,0.861791945,False,0.7030310190000001,False
102,s,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,e,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,i,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,af,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,q,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,d,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,as,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,b,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,al,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,c,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,ao,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,am,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,x,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,k,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,y,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,t,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,h,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,v,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,ap,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,ag,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,u,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,z,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,aj,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
102,ak,0.37015813799999997,0.377755041,0.814321547,0.205860796,True,0.456544961,0.06872643099999999,0.013208833,True,0.8083207990000001,False
103,g,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,m,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,ae,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,b,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,a,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,c,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,j,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,d,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,af,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,ah,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,h,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,f,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,an,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,ao,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,ag,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,y,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,ac,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,v,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
103,p,0.360949511,0.433313611,0.46056339700000004,0.46054343299999995,False,0.39489739799999996,0.685846154,0.7275429090000001,True,0.894446779,True
104,b,0.701405079,0.9687450009999999,0.173502585,0.8905103329999999,True,0.322153972,0.98003046,0.013256821,True,0.429812211,True
104,d,0.701405079,0.9687450009999999,0.173502585,0.8905103329999999,True,0.322153972,0.98003046,0.013256821,True,0.429812211,True
104,a,0.701405079,0.9687450009999999,0.173502585,0.8905103329999999,True,0.322153972,0.98003046,0.013256821,True,0.429812211,True
104,al,0.701405079,0.9687450009999999,0.173502585,0.8905103329999999,True,0.322153972,0.98003046,0.013256821,True,0.429812211,True
104,c,0.701405079,0.9687450009999999,0.173502585,0.8905103329999999,True,0.322153972,0.98003046,0.013256821,True,0.429812211,True
