traceName,alignmentFitness,alignmentCost,moveNr,moveType,processActivity,logActivity,log:attribute:concept:name
"5","0.91304350","290.00000000","22","LMGOOD","i","i",""
"5","0.91304350","290.00000000","23","LMGOOD","aa","aa",""
"5","0.91304350","290.00000000","24","LMGOOD","l","l",""
"21","0.90909088","70.00000000","0","LMGOOD","p","p",""
"21","0.90909088","70.00000000","1","LMGOOD","TICK","TICK",""
"21","0.90909088","70.00000000","2","LMGOOD","TICK","TICK",""
"21","0.90909088","70.00000000","3","LMGOOD","TICK","TICK",""
"21","0.90909088","70.00000000","4","L",,"p",""
"21","0.90909088","70.00000000","5","LMGOOD","TICK","TICK",""
"22","0.90909088","70.00000000","0","LMGOOD","TICK","TICK",""
"22","0.90909088","70.00000000","1","LMGOOD","p","p",""
"22","0.90909088","70.00000000","2","LMGOOD","TICK","TICK",""
"22","0.90909088","70.00000000","3","LMGOOD","TICK","TICK",""
"22","0.90909088","70.00000000","4","LMGOOD","TICK","TICK",""
"22","0.90909088","70.00000000","5","L",,"p",""
